seqnames	start	end	width	strand	name	log2FC.CD28.negative_vs_CD28.positive.	strand.1	CD28.negative	CD28.positive	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr2	96546175	96546574	400	*	CD28-negative	1.05220692695155	+	51.8475455514893	25.0024377793836	96546374	Promoter	2	96547390	96552634	5245	1	10865	ENST00000497920.1	-816	ARID5A
chr2	96806571	96806970	400	*	CD28-positive	-1.07593516858884	+	40.7373572190273	85.8779384596219	96806770	Intron (ENST00000377075.3/26504, intron 5 of 6)	2	96812239	96813657	1419	2	100506036	ENST00000608609.1	6687	NA
chr2	97673835	97674234	400	*	CD28-negative	1.82981450561511	+	88.881506659696	25.0024377793836	97674034	Promoter	2	97674203	97675928	1726	1	728537	ENST00000615201.4	0	LINC01125
chr2	99085365	99085764	400	*	CD28-positive	-1.00531018322536	+	28.7013198588602	57.6143131437969	99085564	Intron (ENST00000393483.8/80705, intron 10 of 20)	2	99018200	99078928	60729	2	80705	ENST00000489546.5	-6437	TSGA10
chr2	100643407	100643806	400	*	CD28-positive	-1.19506016302392	+	18.5169805541033	42.3954379737374	100643606	Intron (ENST00000658941.1/ENST00000658941.1, intron 2 of 2)	2	100607121	100611542	4422	1	105373507	ENST00000656514.1	36286	NA
chr2	106053084	106053483	400	*	CD28-positive	-1.75184285038238	+	35.1822630527963	118.489813824035	106053283	Distal Intergenic	2	106063246	106072401	9156	1	84417	ENST00000493478.5	-9763	C2orf40
chr2	110048530	110048929	400	*	CD28-positive	-1.36693789194392	+	56.4767906900151	145.666376627713	110048729	Intron (ENST00000637413.2/ENST00000637413.2, intron 1 of 24)	2	110069961	110070042	82	2	100422994	ENST00000578475.1	21113	MIR4267
chr2	121095239	121095638	400	*	CD28-negative	1.19291178947887	+	47.2183004129635	20.6541877307951	121095438	Distal Intergenic	2	121224164	121234274	10111	2	29842	ENST00000464621.1	138636	TFCP2L1
chr2	128382129	128382528	400	*	CD28-positive	-1.05358773707104	+	51.8475455514893	107.619188702564	128382328	Distal Intergenic	2	128265480	128318868	53389	2	9394	ENST00000259241.7	-63261	HS6ST1
chr2	138060297	138060696	400	*	CD28-negative	1.78401081600198	+	86.1039595765805	25.0024377793836	138060496	Distal Intergenic	2	138101878	138107178	5301	1	105373635	ENST00000446520.2	-41182	AC069394.1
chr2	141195036	141195435	400	*	CD28-negative	1.06386984447713	+	49.995847496079	23.9153752672365	141195235	Intron (ENST00000389484.8/53353, intron 6 of 90)	2	140586626	140586685	60	2	102465692	ENST00000635801.1	-608351	MIR7157
chr2	143379858	143380257	400	*	CD28-negative	1.18345146022981	+	111.10188332462	48.91781304662	143380057	Intron (ENST00000552641.5/55843, intron 6 of 7)	2	143435264	143437103	1840	1	55843	ENST00000548800.1	-55007	ARHGAP15
chr2	143704434	143704833	400	*	CD28-negative	1.24485200489395	+	59.2543377731306	25.0024377793836	143704633	Intron (ENST00000295095.11/55843, intron 13 of 13)	2	143706411	143768348	61938	1	55843	ENST00000549060.1	-1578	ARHGAP15
chr2	144454791	144455190	400	*	CD28-negative	1.16696333744124	+	241.646596231048	107.619188702564	144454990	Promoter	2	144388134	144455173	67040	2	9839	ENST00000440875.6	0	ZEB2
chr2	144553408	144553807	400	*	CD28-negative	1.39777058103057	+	91.6590537428115	34.7860003887076	144553607	Intron (ENST00000413525.2/101928455, intron 1 of 2)	2	144523552	144524651	1100	2	105373656	ENST00000475115.3	-28757	NA
chr2	152686918	152687317	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	152687117	Intron (ENST00000410080.8/55660, intron 5 of 25)	2	152679129	152693111	13983	2	55660	ENST00000467114.2	5794	PRPF40A
chr2	158034213	158034612	400	*	CD28-positive	-1.0158573479936	+	16.665282498693	33.6989378765605	158034412	Intron (ENST00000605860.5/151531, intron 3 of 9)	2	158101868	158135227	33360	1	151531	ENST00000460456.1	-67256	UPP2
chr2	159736125	159736524	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	159736324	Intron (ENST00000539065.5/64844, intron 2 of 7)	2	159733965	159767409	33445	1	64844	ENST00000409591.5	2160	MARCH7
chr2	160294300	160294699	400	*	CD28-negative	1.4464858660636	+	59.2543377731306	21.7412502429422	160294499	Intron (ENST00000474820.5/5937, intron 7 of 15)	2	160274518	160284867	10350	2	5937	ENST00000490637.5	-9433	RBMS1
chr2	164620919	164621318	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	164621118	Promoter	2	164492812	164621392	128581	2	2888	ENST00000488342.5	74	GRB14
chr2	164826525	164826924	400	*	CD28-negative	1.24646125775561	+	36.1081120805015	15.2188751700596	164826724	Intron (ENST00000392717.6/22837, intron 2 of 14)	2	164840661	165067564	226904	1	101929633	ENST00000670672.1	-13737	AC019181.2
chr2	168024062	168024461	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	168024261	Intron (ENST00000487143.5/27347, intron 5 of 8)	2	167964308	168012661	48354	2	27347	ENST00000461000.1	-11401	STK39
chr2	172179401	172179800	400	*	CD28-positive	-1.13847663465756	+	37.0339611082067	81.5296884110334	172179600	Intron (ENST00000667725.1/ENST00000667725.1, intron 2 of 4)	2	172103006	172109982	6977	1	104326193	ENST00000448117.1	76395	DLX2-AS1
chr2	173133143	173133542	400	*	CD28-negative	1.09856256264329	+	81.4747144380546	38.0471879251489	173133342	Intron (ENST00000539448.5/51776, intron 2 of 11)	2	173160010	173191177	31168	1	51776	ENST00000480606.1	-26468	AC013461.1
chr2	182949530	182949929	400	*	CD28-negative	1.07326854247938	+	77.771318327234	36.9601254130018	182949729	Intron (ENST00000361354.9/10787, intron 23 of 30)	2	182928119	182947162	19044	2	10787	ENST00000478449.5	-2368	NCKAP1
chr2	188235287	188235686	400	*	CD28-negative	1.06928044031049	+	786.971673549391	375.036566690754	188235486	Intron (ENST00000434418.2/104355152, intron 1 of 3)	2	188227820	188287634	59815	2	104355152	ENST00000415357.1	51948	NA
chr2	188870291	188870690	400	*	CD28-negative	1.37846744263495	+	53.6992436068996	20.6541877307951	188870490	Distal Intergenic	2	188734155	188790104	55950	2	116093	ENST00000649108.1	-80187	DIRC1
chr2	191748541	191748940	400	*	CD28-negative	1.05792057814595	+	61.106035828541	29.350687827972	191748740	Distal Intergenic	2	191792797	191820257	27461	1	729254	ENST00000413304.3	-43857	NA
chr2	196360667	196361066	400	*	CD28-negative	1.01127048484713	+	65.7352809670668	32.6118753644134	196360866	Promoter	2	196322478	196361832	39355	2	57520	ENST00000647314.1	766	HECW2
chr2	198309648	198310047	400	*	CD28-negative	1.10098930003783	+	62.9577338839513	29.350687827972	198309847	Intron (ENST00000625084.1/ENST00000625084.1, intron 1 of 1)	2	198301408	198314714	13307	2	101927619	ENST00000451266.1	4667	NA
chr2	199962230	199962629	400	*	CD28-negative	1.33957066214709	+	96.2882988813373	38.0471879251489	199962429	Intron (ENST00000295079.6/79568, intron 5 of 5)	2	199959266	199963836	4571	1	79568	ENST00000469156.1	2964	C2orf47
chr2	200922477	200922876	400	*	CD28-negative	1.03144836678476	+	144.432448322006	70.6590632895623	200922676	Promoter	2	200920221	200921738	1518	2	4999	ENST00000487853.1	-739	ORC2
chr2	201750527	201750926	400	*	CD28-negative	1.00036068900066	+	93.5107517982218	46.7436880223258	201750726	Intron (ENST00000264276.11/57679, intron 7 of 33)	2	201701687	201744388	42702	2	57679	ENST00000439495.5	-6139	ALS2
chr2	202113835	202114234	400	*	CD28-negative	1.38252280733163	+	138.877354155775	53.2660630952085	202114034	Exon (ENST00000409819.2/729224, exon 2 of 3)	2	202075410	202117058	41649	2	729224	ENST00000409819.2	2824	NA
chr2	203510850	203511249	400	*	CD28-positive	-1.03067334512304	+	46.2924513852583	94.5744385567988	203511049	Intron (ENST00000457812.5/65059, intron 1 of 13)	2	203444850	203495353	50504	2	65059	ENST00000418114.5	-15497	RAPH1
chr2	205034037	205034436	400	*	CD28-positive	-1.23158603904904	+	19.4428295818085	45.6566255101787	205034236	Intron (ENST00000406610.7/117583, intron 3 of 22)	2	204965152	205620162	655011	1	117583	ENST00000622699.2	68885	PARD3B
chr2	207143382	207143781	400	*	CD28-positive	-1.144475375279	+	237.017351092523	523.964130854908	207143581	Intron (ENST00000309446.11/8609, intron 1 of 3)	2	207123898	207134137	10240	2	8609	ENST00000435602.1	-9245	KLF7
chr2	212843840	212844239	400	*	CD28-negative	1.3631574824647	+	137.025656100365	53.2660630952085	212844039	Intron (ENST00000415387.1/ENST00000415387.1, intron 4 of 4)	2	212795340	212819264	23925	1	102725079	ENST00000453965.2	48500	AC093381.2
chr2	215409235	215409634	400	*	CD28-negative	1.03944115753829	+	167.578674014635	81.5296884110334	215409434	Promoter	2	215408319	215409950	1632	2	2335	ENST00000471193.1	316	FN1
chr2	215410879	215411278	400	*	CD28-negative	1.39104687963817	+	179.614711374802	68.4849382652681	215411078	Promoter	2	215408319	215409950	1632	2	2335	ENST00000471193.1	-929	FN1
chr2	215982413	215982812	400	*	CD28-negative	1.45748486501286	+	146.284146377416	53.2660630952085	215982612	Intron (ENST00000263268.11/55686, intron 2 of 4)	2	215942584	216013551	70968	2	55686	ENST00000263268.11	30739	MREG
chr2	216554292	216554691	400	*	CD28-positive	-1.03894096110664	+	18.5169805541033	38.0471879251489	216554491	Intron (ENST00000446558.5/6168, intron 3 of 3)	2	216590426	216606938	16513	2	101928232	ENST00000449783.1	52247	NA
chr2	217086167	217086566	400	*	CD28-negative	1.11756352457335	+	99.0658459644528	45.6566255101787	217086366	Distal Intergenic	2	217261699	217308292	46594	1	105373877	ENST00000657920.1	-175133	NA
chr2	224449418	224449817	400	*	CD28-negative	1.19064696163401	+	62.0318848562461	27.1765628036778	224449617	Distal Intergenic	2	224473902	224480124	6223	2	8452	ENST00000497715.1	30307	CUL3
chr2	230913785	230914184	400	*	CD28-negative	1.76841396095096	+	55.55094166231	16.3059376822067	230913984	Intron (ENST00000444078.5/9290, intron 1 of 2)	2	230907318	230925226	17909	2	9290	ENST00000444078.5	11042	GPR55
chr2	233714146	233714545	400	*	CD28-negative	1.44083930292246	+	94.436600825927	34.7860003887076	233714345	Intron (ENST00000373450.4/54576, intron 1 of 4)	2	233712992	233773299	60308	1	54579	ENST00000373414.3	1154	UGT1A5
chr2	239751634	239752033	400	*	CD28-positive	-1.01818240093984	+	37.0339611082067	75.0073133381507	239751833	Distal Intergenic	2	239762860	239802883	40024	1	150935	ENST00000407524.1	-10827	NA
chr2	239756881	239757280	400	*	CD28-positive	-1.00417554294597	+	22.220376664924	44.5695629980316	239757080	Distal Intergenic	2	239762860	239802883	40024	1	150935	ENST00000407524.1	-5580	NA
chr20	3115522	3115921	400	*	CD28-negative	1.35337646167212	+	66.661129994772	26.0895002915307	3115721	Intron (ENST00000446537.5/100134015, intron 5 of 6)	20	3110637	3116723	6087	1	100134015	ENST00000454019.1	4885	UBOX5-AS1
chr20	4671677	4672076	400	*	CD28-negative	1.02367101619304	+	68.5128280501823	33.6989378765605	4671876	Intron (ENST00000652447.1/ENST00000652447.1, intron 1 of 1)	20	4686350	4701590	15241	1	5621	ENST00000430350.2	-14274	PRNP
chr20	8394296	8394695	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	8394495	Intron (ENST00000637919.1/23236, intron 3 of 32)	20	8371080	8647908	276829	1	23236	ENST00000626114.2	23216	PLCB1
chr20	10592856	10593255	400	*	CD28-negative	1.28298713378072	+	55.55094166231	22.8283127550894	10593055	Intron (ENST00000334534.10/128710, intron 4 of 7)	20	10598675	10636829	38155	1	128710	ENST00000488816.1	-5420	SLX4IP
chr20	13119515	13119914	400	*	CD28-negative	1.16951226927193	+	95.3624498536321	42.3954379737374	13119714	Intron (ENST00000399002.7/55304, intron 8 of 11)	20	13126646	13164471	37826	1	55304	ENST00000431275.1	-6732	SPTLC3
chr20	13430309	13430708	400	*	CD28-negative	1.35337646167212	+	105.546789158389	41.3083754615903	13430508	Intron (ENST00000480436.5/55617, intron 12 of 13)	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	-190635	NA
chr20	25099314	25099713	400	*	CD28-negative	1.05529510873912	+	56.4767906900151	27.1765628036778	25099513	Exon (ENST00000256654.8/ENST00000256654.8, exon 1 of 1)	20	25075463	25082141	6679	2	30813	ENST00000376709.9	-17173	VSX1
chr20	32018474	32018873	400	*	CD28-negative	1.30446686119117	+	80.5488654103495	32.6118753644134	32018673	Intron (ENST00000452892.3/140706, intron 4 of 9)	20	32010450	32032180	21731	1	140706	ENST00000262659.12	8024	CCM2L
chr20	41632890	41633289	400	*	CD28-positive	-1.09218298238362	+	35.1822630527963	75.0073133381507	41633089	Distal Intergenic	20	41514920	41618384	103465	2	84181	ENST00000482596.1	-14506	CHD6
chr20	49823498	49823897	400	*	CD28-positive	-1.04716146791161	+	23.1462256926292	47.8307505344729	49823697	Intron (ENST00000417961.5/23315, intron 3 of 15)	20	49812894	49815444	2551	1	23315	ENST00000489787.1	10604	SLC9A8
chr20	51129076	51129475	400	*	CD28-positive	-1.09140838100078	+	24.9979237480395	53.2660630952085	51129275	Distal Intergenic	20	51009565	51023107	13543	2	3755	ENST00000439216.5	-105969	KCNG1
chr20	54047699	54048098	400	*	CD28-positive	-1.07958294560399	+	18.5169805541033	39.134250437296	54047898	Intron (ENST00000371435.6/8537, intron 3 of 9)	20	53936777	54028700	91924	2	8537	ENST00000448484.5	-18999	BCAS1
chr20	57423643	57424042	400	*	CD28-negative	1.18345146022981	+	37.0339611082067	16.3059376822067	57423842	Distal Intergenic	20	57384160	57393062	8903	2	100291105	ENST00000417346.1	-30581	NA
chr20	57772448	57772847	400	*	CD28-negative	1.79589469737307	+	49.0699984683738	14.1318126579125	57772647	Distal Intergenic	20	57659550	57711536	51987	2	56937	ENST00000472841.1	-60912	PMEPA1
chr20	62523847	62524246	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	62524046	Distal Intergenic	20	62544561	62547940	3380	2	253868	ENST00000670040.1	23694	NA
chr21	29210133	29210532	400	*	CD28-positive	-1.26261293466966	+	21.2945276372188	51.0919380709143	29210332	Intron (ENST00000447125.5/193629, intron 2 of 2)	21	29194147	29321355	127209	1	571	ENST00000550131.5	15986	BACH1
chr21	37195928	37196327	400	*	CD28-positive	-1.29298658371318	+	21.2945276372188	52.1790005830614	37196127	Exon (ENST00000355666.5/7267, exon 42 of 46)	21	37194453	37197947	3495	1	7267	ENST00000488522.1	1475	TTC3
chr21	38839635	38840034	400	*	CD28-negative	1.35337646167212	+	74.9937712441185	29.350687827972	38839834	Intron (ENST00000663561.1/400867, intron 2 of 2)	21	38857539	38858861	1323	1	101928398	ENST00000671443.1	-17505	NA
chr21	38913338	38913737	400	*	CD28-negative	1.00190409117074	+	80.5488654103495	40.2213129494431	38913537	Promoter	21	38863676	38912921	49246	2	400867	ENST00000626259.2	-417	NA
chr21	39000507	39000906	400	*	CD28-negative	1.04564224836751	+	132.396410961839	64.1366882166796	39000706	Exon (ENST00000652155.1/ENST00000652155.1, exon 5 of 5)	21	38974429	38977774	3346	2	101928435	ENST00000433952.1	-22733	AF064858.7
chr21	39175171	39175570	400	*	CD28-negative	1.10544894822853	+	44.440753329848	20.6541877307951	39175370	3' UTR	21	39175458	39178820	3363	2	8624	ENST00000481921.5	3250	PSMG1
chr22	18346047	18346446	400	*	CD28-positive	-1.06808730676616	+	38.885659163617	81.5296884110334	18346246	Distal Intergenic	22	18370585	18386480	15896	2	729461	ENST00000613790.4	40034	AC011718.2
chr22	19275876	19276275	400	*	CD28-negative	1.56405546244478	+	170.356221097751	57.6143131437969	19276075	Intron (ENST00000621271.4/8218, intron 1 of 31)	22	19180733	19291661	110929	2	8218	ENST00000615606.4	15386	CLTCL1
chr22	20474828	20475227	400	*	CD28-negative	1.21202061242658	+	62.9577338839513	27.1765628036778	20475027	Exon (ENST00000532431.1/ENST00000532431.1, exon 1 of 1)	22	20456218	20465486	9269	2	84861	ENST00000487090.1	-9342	KLHL22
chr22	22764050	22764449	400	*	CD28-positive	-1.66768515385571	+	15.7394334709878	50.0048755587672	22764249	Distal Intergenic	22	22822776	22822871	96	1	723778	ENST00000385101.1	-58327	IGLV2-8
chr22	28019262	28019661	400	*	CD28-positive	-1.3648525699125	+	28.7013198588602	73.9202508260036	28019461	Intron (ENST00000612946.4/23331, intron 11 of 20)	22	27997411	28002588	5178	1	284900	ENST00000663167.1	21851	TTC28-AS1
chr22	28833538	28833937	400	*	CD28-negative	1.22213192839387	+	58.3284887454255	25.0024377793836	28833737	Intron (ENST00000458080.1/ENST00000458080.1, intron 2 of 3)	22	28794555	28800597	6043	2	7494	ENST00000216037.10	-32941	XBP1
chr22	30208650	30209049	400	*	CD28-negative	1.37846744263495	+	53.6992436068996	20.6541877307951	30208849	Distal Intergenic	22	30239194	30240538	1345	1	110806283	ENST00000447565.1	-30145	NA
chr22	30214988	30215387	400	*	CD28-negative	1.04143245535738	+	53.6992436068996	26.0895002915307	30215187	Distal Intergenic	22	30239194	30240538	1345	1	110806283	ENST00000447565.1	-23807	NA
chr22	30225530	30225929	400	*	CD28-positive	-1.40702804545892	+	53.6992436068996	142.405189091272	30225729	Distal Intergenic	22	30239194	30240538	1345	1	110806283	ENST00000447565.1	-13265	NA
chr22	30706000	30706399	400	*	CD28-positive	-1.63876142055491	+	21.2945276372188	66.3108132409738	30706199	Intron (ENST00000438716.3/23762, intron 2 of 14)	22	30694889	30906406	211518	1	23762	ENST00000446658.6	11111	OSBP2
chr22	31927013	31927412	400	*	CD28-negative	1.18345146022981	+	37.0339611082067	16.3059376822067	31927212	Exon (ENST00000641789.2/25775, exon 4 of 5)	22	31930297	31938417	8121	2	25775	ENST00000667186.2	11005	NA
chr22	35693876	35694275	400	*	CD28-negative	1.35337646167212	+	55.55094166231	21.7412502429422	35694075	Distal Intergenic	22	35717872	35729483	11612	1	80831	ENST00000249044.2	-23597	APOL5
chr22	36542015	36542414	400	*	CD28-positive	-1.19841917511384	+	20.3686786095137	46.7436880223258	36542214	Distal Intergenic	22	36523115	36529184	6070	2	8664	ENST00000432675.4	-12831	EIF3D
chr22	39652919	39653318	400	*	CD28-negative	1.03057691098001	+	306.45602817041	150.014626676301	39653118	Intron (ENST00000407673.5/8911, intron 9 of 34)	22	39642797	39643512	716	1	8911	ENST00000471970.1	10122	CACNA1I
chr22	40651941	40652340	400	*	CD28-negative	1.13764777061668	+	86.1039595765805	39.134250437296	40652140	Distal Intergenic	22	40410289	40636719	226431	2	57591	ENST00000355630.10	-15222	MKL1
chr22	40739615	40740014	400	*	CD28-negative	1.09034205583832	+	41.6632062467325	19.567125218648	40739814	Distal Intergenic	22	40770088	40780194	10107	2	10478	ENST00000402844.7	40180	SLC25A17
chr22	41788231	41788630	400	*	CD28-positive	-1.25805825041023	+	49.995847496079	119.576876336182	41788430	Intron (ENST00000401548.8/150365, intron 26 of 30)	22	41781735	41799456	17722	1	150365	ENST00000403492.5	6496	MEI1
chr22	42764912	42765311	400	*	CD28-negative	1.70198659921199	+	176.837164291687	54.3531256073556	42765111	Distal Intergenic	22	42695171	42721298	26128	2	53947	ENST00000465765.2	-43614	A4GALT
chr3	3110193	3110592	400	*	CD28-negative	1.1023146975044	+	112.027732352325	52.1790005830614	3110392	Promoter	3	3066324	3110374	44051	2	3568	ENST00000446632.7	0	IL5RA
chr3	11227506	11227905	400	*	CD28-positive	-1.10605515696518	+	27.775470831155	59.7884381680912	11227705	Intron (ENST00000438284.2/3269, intron 1 of 1)	3	11226031	11259075	33045	1	3269	ENST00000413416.1	1475	HRH1
chr3	11363743	11364142	400	*	CD28-negative	1.17176965518217	+	75.9196202718236	33.6989378765605	11363942	Promoter	3	11364657	11446936	82280	1	10533	ENST00000414717.5	-515	ATG7
chr3	11532511	11532910	400	*	CD28-negative	1.09034205583832	+	41.6632062467325	19.567125218648	11532710	Intron (ENST00000446450.6/10533, intron 16 of 16)	3	11558470	11568924	10455	2	9686	ENST00000424529.6	36014	VGLL4
chr3	13564712	13565111	400	*	CD28-positive	-1.31250603443261	+	24.0720747203343	59.7884381680912	13564911	Intron (ENST00000404922.8/2199, intron 1 of 17)	3	13566476	13570831	4356	1	2199	ENST00000465610.1	-1365	FBLN2
chr3	15520103	15520502	400	*	CD28-positive	-1.20243969338952	+	23.1462256926292	53.2660630952085	15520302	Intron (ENST00000383788.10/8292, intron 1 of 16)	3	15450133	15521706	71574	2	8292	ENST00000383788.10	1204	COLQ
chr3	19931644	19932043	400	*	CD28-negative	1.1203992896945	+	89.8073556874011	41.3083754615903	19931843	Intron (ENST00000295824.14/151651, intron 1 of 12)	3	19898777	19933292	34516	2	151651	ENST00000440022.1	1249	EFHB
chr3	20008584	20008983	400	*	CD28-negative	1.07326854247938	+	38.885659163617	18.4800627065009	20008783	Intron (ENST00000333083.11/151649, intron 1 of 3)	3	20000975	20012257	11283	2	151649	ENST00000461033.1	3274	PP2D1
chr3	25033441	25033840	400	*	CD28-negative	1.09034205583832	+	55.55094166231	26.0895002915307	25033640	Intron (ENST00000455576.1/5915, intron 4 of 5)	3	25174332	25596455	422124	1	5915	ENST00000383772.8	-140492	RARB
chr3	27837095	27837494	400	*	CD28-positive	-1.26720994877976	+	37.0339611082067	89.1391259960632	27837294	Intron (ENST00000653125.1/105377007, intron 4 of 4)	3	27830888	27834136	3249	2	100996624	ENST00000432163.1	-2959	AC098973.1
chr3	30012899	30013298	400	*	CD28-positive	-1.11294154255042	+	17.5911315263982	38.0471879251489	30013098	Distal Intergenic	3	29988073	29991715	3643	1	27303	ENST00000497274.1	24826	RBMS3
chr3	32482096	32482495	400	*	CD28-negative	1.52740586144717	+	122.212071657082	42.3954379737374	32482295	3' UTR	3	32483739	32488381	4643	2	54918	ENST00000478886.1	5886	CMTM6
chr3	42982963	42983362	400	*	CD28-negative	1.24148358160122	+	172.207919153161	72.8331883138565	42983162	Intron (ENST00000451200.6/100506243, intron 5 of 5)	3	42979327	43054274	74948	1	729085	ENST00000492161.1	3636	FAM198A
chr3	59411153	59411552	400	*	CD28-positive	-1.33467953201314	+	24.9979237480395	63.0496257045325	59411352	Intron (ENST00000668131.1/ENST00000668131.1, intron 4 of 6)	3	58742006	59050084	308079	2	200844	ENST00000295966.11	-361069	C3orf67
chr3	60017653	60018052	400	*	CD28-positive	-1.05101379340722	+	78.6971673549391	163.059376822067	60017852	Intron (ENST00000492590.6/2272, intron 5 of 9)	3	60011371	60014150	2780	2	2272	ENST00000341848.5	-3503	FHIT
chr3	62169825	62170224	400	*	CD28-negative	1.07097673097139	+	34.2564140250912	16.3059376822067	62170024	Intron (ENST00000474889.6/5793, intron 8 of 29)	3	62217583	62293551	75969	1	5793	ENST00000475012.5	-47359	PTPRG
chr3	67409979	67410378	400	*	CD28-positive	-1.23158603904904	+	22.220376664924	52.1790005830614	67410178	Intron (ENST00000493112.5/8801, intron 9 of 10)	3	67374719	67528222	153504	2	8801	ENST00000460567.5	117844	SUCLG2
chr3	70990166	70990565	400	*	CD28-positive	-1.07030513201598	+	48.1441494406686	101.096813629681	70990365	Intron (ENST00000649528.3/27086, intron 13 of 20)	3	70977643	70979307	1665	2	27086	ENST00000647829.1	-10859	FOXP1
chr3	71976321	71976720	400	*	CD28-negative	1.07584248614321	+	91.6590537428115	43.4825004858845	71976520	Intron (ENST00000666244.1/285286, intron 5 of 6)	3	72035756	72037530	1775	2	285286	ENST00000660632.1	60810	LINC00877
chr3	71999027	71999426	400	*	CD28-negative	1.37803851590639	+	163.875277903814	63.0496257045325	71999226	Intron (ENST00000666244.1/285286, intron 5 of 6)	3	72035756	72037530	1775	2	285286	ENST00000660632.1	38104	LINC00877
chr3	94083254	94083653	400	*	CD28-negative	1.29892867764974	+	96.2882988813373	39.134250437296	94083453	Intron (ENST00000483378.1/63899, intron 2 of 4)	3	94061169	94063389	2221	2	200895	ENST00000496983.1	-19865	DHFR2
chr3	98980885	98981284	400	*	CD28-negative	1.30446686119117	+	322.195461641398	130.447501457653	98981084	Exon (ENST00000473756.1/ENST00000473756.1, exon 1 of 2)	3	98795941	98901695	105755	2	131566	ENST00000326840.11	-79190	DCBLD2
chr3	100032277	100032676	400	*	CD28-negative	1.36705139856919	+	98.1399969367476	38.0471879251489	100032476	Intron (ENST00000463526.1/84319, intron 1 of 3)	3	99964314	99964398	85	2	100500859	ENST00000577308.1	-67879	MIR3921
chr3	108546274	108546673	400	*	CD28-positive	-1.04450048644854	+	34.2564140250912	70.6590632895623	108546473	Distal Intergenic	3	108380368	108529322	148955	2	22989	ENST00000273353.4	-16952	MYH15
chr3	108729160	108729559	400	*	CD28-negative	1.49330672281659	+	110.176034296915	39.134250437296	108729359	Distal Intergenic	3	108743424	108757015	13592	2	84666	ENST00000482939.1	27456	RETNLB
chr3	113712145	113712544	400	*	CD28-negative	1.26026705728064	+	41.6632062467325	17.3930001943538	113712344	Distal Intergenic	3	113721760	113724597	2838	2	80218	ENST00000630058.1	12053	NAA50
chr3	114179547	114179946	400	*	CD28-negative	1.04404840356439	+	127.767165823313	61.9625631923854	114179746	Promoter	3	114128710	114179052	50343	2	1814	ENST00000295881.9	-495	DRD3
chr3	114252932	114253331	400	*	CD28-negative	1.06958349567153	+	63.8835829116565	30.4377503401191	114253131	Distal Intergenic	3	114234631	114237578	2948	2	7634	ENST00000482457.4	-15354	ZNF80
chr3	116758196	116758595	400	*	CD28-negative	1.10628359970735	+	84.2522615211701	39.134250437296	116758395	Intron (ENST00000474851.1/4045, intron 2 of 4)	3	116709969	116716431	6463	1	285194	ENST00000466156.1	48227	NA
chr3	117719327	117719726	400	*	CD28-negative	1.00287921458799	+	37.0339611082067	18.4800627065009	117719526	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678698	117691005	12308	2	105374057	ENST00000659069.1	-28322	NA
chr3	122014709	122015108	400	*	CD28-negative	1.21717207807381	+	187.021503596444	80.4426258988863	122014908	Intron (ENST00000273691.7/286676, intron 1 of 6)	3	121988330	122022122	33793	2	286676	ENST00000393631.5	7014	ILDR1
chr3	124429051	124429450	400	*	CD28-negative	1.04143245535738	+	53.6992436068996	26.0895002915307	124429250	Intron (ENST00000460856.5/8997, intron 15 of 33)	3	124455135	124462674	7540	1	8997	ENST00000494648.1	-25685	KALRN
chr3	126954413	126954812	400	*	CD28-negative	1.44218572862997	+	62.0318848562461	22.8283127550894	126954612	Intron (ENST00000503119.5/84303, intron 7 of 7)	3	126957010	126960406	3397	1	84303	ENST00000510044.1	-2198	CHCHD6
chr3	129463095	129463494	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	129463294	Promoter	3	129463121	129464690	1570	1	55764	ENST00000514081.1	0	IFT122
chr3	130316212	130316611	400	*	CD28-negative	1.06177290364155	+	115.731128463146	55.4401881195027	130316411	Distal Intergenic	3	130345516	130484844	139329	1	256076	ENST00000265379.10	-28905	COL6A5
chr3	133362603	133363002	400	*	CD28-positive	-1.0158573479936	+	33.330564997386	67.397875753121	133362802	Intron (ENST00000321871.11/66000, intron 3 of 5)	3	133379717	133396192	16476	1	66000	ENST00000511388.1	-16715	TMEM108
chr3	134677229	134677628	400	*	CD28-negative	1.0803579672657	+	66.661129994772	31.5248128522663	134677428	Intron (ENST00000467708.2/ENST00000467708.2, intron 2 of 3)	3	134607001	134651636	44636	2	339855	ENST00000506319.5	-25593	KY
chr3	135136375	135136774	400	*	CD28-negative	1.15920391398313	+	109.25018526921	48.91781304662	135136574	Intron (ENST00000398015.8/2047, intron 5 of 15)	3	135132792	135154402	21611	1	2047	ENST00000488992.1	3583	EPHB1
