seqnames	start	end	width	strand	name	log2FC.IFNy_vs_vehicle.	strand.1	IFNy	vehicle	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr2	187390813	187391212	400	*	vehicle	-1.04623426084069	+	92.3441983234165	190.702993530987	187391012	Intron (ENST00000453517.5/ENST00000453517.5, intron 2 of 3)	2	187428337	187448146	19810	2	10203	ENST00000479784.1	56934	CALCRL
chr2	188922215	188922614	400	*	vehicle	-1.82250539194142	+	23.3641947565271	82.6379638634278	188922414	Distal Intergenic	2	188974373	189012746	38374	1	1281	ENST00000304636.9	-51759	COL3A1
chr2	189261375	189261774	400	*	vehicle	-1.8769531759638	+	15.5761298376847	57.2108980592962	189261574	Distal Intergenic	2	189085170	189225312	140143	2	1290	ENST00000649966.1	-36063	COL5A2
chr2	189933981	189934380	400	*	vehicle	-1.02895626940885	+	51.1787123238212	104.432591695541	189934180	Intron (ENST00000478197.1/ENST00000478197.1, intron 1 of 1)	2	189879627	190164051	284425	1	84281	ENST00000495546.1	54354	C2orf88
chr2	190469815	190470214	400	*	vehicle	-1.01897218083623	+	32.2648403780612	65.3838834963385	190470014	Promoter	2	190469493	190497699	28207	1	54842	ENST00000444317.1	322	MFSD6
chr2	190861325	190861724	400	*	vehicle	-1.00470872316217	+	53.4038737292048	107.156920174555	190861524	Distal Intergenic	2	190880821	190965552	84732	1	2744	ENST00000320717.8	-19097	GLS
chr2	191112600	191112999	400	*	vehicle	-1.13329292922359	+	35.6025824861365	78.0974163984043	191112799	Intron (ENST00000392320.7/6775, intron 3 of 23)	2	191131491	191150971	19481	2	6775	ENST00000409995.5	37972	STAT4
chr2	191574215	191574614	400	*	vehicle	-1.29199067524264	+	40.0529052969036	98.0758252445077	191574414	Distal Intergenic	2	191678068	191682487	4420	1	64859	ENST00000491331.5	-103454	NABP1
chr2	191910589	191910988	400	*	vehicle	-1.08317666040674	+	52.291293026513	110.789358146574	191910788	Intron (ENST00000424116.6/ENST00000424116.6, intron 1 of 2)	2	191834310	191847088	12779	2	8436	ENST00000304141.5	-63501	SDPR
chr2	192398276	192398675	400	*	vehicle	-1.12206567380033	+	16.6887105403765	36.324379720188	192398475	Distal Intergenic	2	191949046	192194933	245888	2	23671	ENST00000272771.10	-203343	TMEFF2
chr2	195485018	195485417	400	*	vehicle	-1.10912661809283	+	31.1522596753694	67.2001024823479	195485217	Intron (ENST00000606986.1/ENST00000606986.1, intron 2 of 2)	2	195575977	195680420	104444	1	57181	ENST00000458054.1	-90560	SLC39A10
chr2	195520617	195521016	400	*	vehicle	-1.01445669971374	+	44.5032281076706	89.9028398074654	195520816	Distal Intergenic	2	195575977	195680420	104444	1	57181	ENST00000458054.1	-54961	SLC39A10
chr2	196249832	196250231	400	*	vehicle	-1.24544808930561	+	23.3641947565271	55.3946790732868	196250031	Intron (ENST00000260983.8/57520, intron 19 of 28)	2	196238494	196242826	4333	2	57520	ENST00000498146.2	-7006	HECW2
chr2	196370451	196370850	400	*	vehicle	-1.17097527428128	+	32.2648403780612	72.6487594403761	196370650	Intron (ENST00000260983.8/57520, intron 2 of 28)	2	196199251	196362222	162972	2	57520	ENST00000647236.1	-8229	HECW2
chr2	197238047	197238446	400	*	vehicle	-1.05280301136322	+	26.7019368646024	55.3946790732868	197238246	Intron (ENST00000282272.15/91526, intron 1 of 27)	2	196994526	197198038	203513	2	91526	ENST00000328737.6	-40009	ANKRD44
chr2	197238047	197238446	400	*	vehicle	-1.05280301136322	+	26.7019368646024	55.3946790732868	197238246	Intron (ENST00000282272.15/91526, intron 1 of 27)	2	196994526	197198038	203513	2	91526	ENST00000328737.6	-40009	AC013264.1
chr2	197873239	197873638	400	*	vehicle	-1.04971482957565	+	76.7680684857318	158.919161275823	197873438	Intron (ENST00000428675.6/5334, intron 1 of 5)	2	197810258	198146932	336675	1	5334	ENST00000487695.6	62981	PLCL1
chr2	198134249	198134648	400	*	vehicle	-1.02113676494955	+	41.1654859995953	83.5460733564325	198134448	Intron (ENST00000428675.6/5334, intron 5 of 5)	2	198083749	198149884	66136	1	5334	ENST00000437704.3	50500	PLCL1
chr2	202609659	202610058	400	*	vehicle	-1.05661261231172	+	34.4900017834447	71.7406499473714	202609858	Distal Intergenic	2	202634969	202769757	134789	1	150864	ENST00000392238.3	-24911	FAM117B
chr2	203892209	203892608	400	*	vehicle	-1.05098257573885	+	28.9270982699859	59.9352265383103	203892408	Distal Intergenic	2	203870242	203872856	2615	1	1493	ENST00000650075.1	21967	CTLA4
chr2	203893270	203893669	400	*	vehicle	-1.19245500169173	+	22.2516140538353	50.8541316082633	203893469	Distal Intergenic	2	203870242	203872856	2615	1	1493	ENST00000650075.1	23028	CTLA4
chr2	205524652	205525051	400	*	vehicle	-1.27531193409601	+	32.2648403780612	78.0974163984043	205524851	Intron (ENST00000406610.7/117583, intron 21 of 22)	2	205482590	205616062	133473	1	117583	ENST00000488622.1	42062	PARD3B
chr2	206446672	206447071	400	*	vehicle	-1.14886573314405	+	66.7548421615059	148.021847359766	206446871	Intron (ENST00000264377.8/8745, intron 2 of 25)	2	206443867	206617842	173976	1	8745	ENST00000374415.7	2805	ADAM23
chr2	206667057	206667456	400	*	vehicle	-1.21482281472018	+	35.6025824861365	82.6379638634278	206667256	Intron (ENST00000452335.2/391475, intron 9 of 11)	2	206643421	206648847	5427	1	200726	ENST00000453816.1	23636	AC010731.4
chr2	206968465	206968864	400	*	vehicle	-1.01897218083623	+	32.2648403780612	65.3838834963385	206968664	Intron (ENST00000272852.4/130749, intron 8 of 8)	2	206939518	206969474	29957	1	130749	ENST00000272852.4	28947	CPO
chr2	207182921	207183320	400	*	vehicle	-1.4175215573265	+	24.4767754592188	65.3838834963385	207183120	Intron (ENST00000666421.1/105373853, intron 1 of 2)	2	207124325	207167267	42943	2	8609	ENST00000457962.5	-15654	KLF7
chr2	207847715	207848114	400	*	vehicle	-1.19245500169173	+	22.2516140538353	50.8541316082633	207847914	Intron (ENST00000427836.8/389072, intron 7 of 7)	2	207762598	207769906	7309	2	7855	ENST00000295417.4	-77809	FZD5
chr2	208595671	208596070	400	*	vehicle	-1.01188275604991	+	18.91387194576	38.1405987061974	208595870	Intron (ENST00000419079.1/101927960, intron 3 of 6)	2	208489086	208840100	351015	1	101927960	ENST00000419079.1	106585	NA
chr2	209431718	209432117	400	*	vehicle	-1.10272032408091	+	135.734845728395	291.503147254509	209431917	Intron (ENST00000199940.10/4133, intron 1 of 14)	2	209424058	209730518	306461	1	4133	ENST00000199940.10	7660	MAP2
chr2	209657489	209657888	400	*	vehicle	-1.08142368930299	+	30.0396789726777	63.5676645103291	209657688	Intron (ENST00000199940.10/4133, intron 5 of 14)	2	209661465	209710264	48800	1	4133	ENST00000471619.5	-3577	MAP2
chr2	212367423	212367822	400	*	vehicle	-1.0695982539062	+	15.5761298376847	32.6919417481692	212367622	Intron (ENST00000342788.9/2066, intron 1 of 27)	2	212426263	212426360	98	2	100313771	ENST00000408855.1	58538	MIR548F2
chr2	212723242	212723641	400	*	vehicle	-1.19641301526041	+	28.9270982699859	66.2919929893432	212723441	Intron (ENST00000415387.1/ENST00000415387.1, intron 4 of 4)	2	212795300	212819261	23962	1	102725079	ENST00000656101.1	-71659	AC093381.2
chr2	213429513	213429912	400	*	vehicle	-1.53299877474644	+	24.4767754592188	70.8325404543667	213429712	Intron (ENST00000406979.6/79582, intron 11 of 17)	2	213489963	214410318	920356	1	79582	ENST00000451561.1	-60051	SPAG16
chr2	214193894	214194293	400	*	vehicle	-1.15872414437918	+	37.82774389152	84.4541828494372	214194093	Intron (ENST00000406979.6/79582, intron 17 of 17)	2	214411054	214578976	167923	1	402117	ENST00000312504.10	-216761	VWC2L
chr2	214593693	214594092	400	*	vehicle	-1.24136460217268	+	32.2648403780612	76.2811974123949	214593892	Intron (ENST00000412896.5/ENST00000412896.5, intron 2 of 3)	2	214510196	214536890	26695	1	100885780	ENST00000416430.1	83497	VWC2L-IT1
chr2	214651439	214651838	400	*	vehicle	-1.04263120630593	+	46.7283895130542	96.2596062584983	214651638	Intron (ENST00000412896.5/ENST00000412896.5, intron 2 of 3)	2	214728538	214730508	1971	2	580	ENST00000432456.5	78670	BARD1
chr2	215998610	215999009	400	*	vehicle	-1.29199067524264	+	80.1058105938071	196.151650489015	215998809	Intron (ENST00000263268.11/55686, intron 1 of 4)	2	215942584	216013551	70968	2	55686	ENST00000263268.11	14542	MREG
chr2	216181437	216181836	400	*	vehicle	-1.08142368930299	+	30.0396789726777	63.5676645103291	216181636	Intron (ENST00000392133.7/7520, intron 18 of 22)	2	216204016	216205422	1407	1	7520	ENST00000485763.1	-22180	XRCC5
chr2	217331564	217331963	400	*	vehicle	-1.58149729243763	+	60.0793579453553	179.805679614931	217331763	Intron (ENST00000452813.1/105373877, intron 4 of 4)	2	217284027	217328468	44442	2	729582	ENST00000663156.2	-3096	NA
chr2	217451672	217452071	400	*	vehicle	-1.4232352085209	+	23.3641947565271	62.6595550173244	217451871	Intron (ENST00000474063.5/729582, intron 2 of 11)	2	217425510	217434216	8707	2	729582	ENST00000484635.1	-17456	NA
chr2	217527543	217527942	400	*	vehicle	-1.13587147332536	+	14.463549134993	31.7838322551645	217527742	Intron (ENST00000474063.5/729582, intron 1 of 11)	2	217284019	217599932	315914	2	729582	ENST00000474063.5	71990	NA
chr2	217622357	217622756	400	*	vehicle	-1.19641301526041	+	28.9270982699859	66.2919929893432	217622556	Intron (ENST00000663562.1/729582, intron 1 of 11)	2	217284057	217624581	340525	2	729582	ENST00000663562.1	1825	NA
chr2	217822242	217822641	400	*	vehicle	-1.09607046526739	+	23.3641947565271	49.9460221152586	217822441	Intron (ENST00000646520.1/7145, intron 22 of 32)	2	217813709	217815368	1660	2	7145	ENST00000495556.1	-6874	TNS1
chr2	218832382	218832781	400	*	vehicle	-1.32718010370494	+	30.0396789726777	75.3730879193902	218832581	Promoter	2	218823326	218832086	8761	2	53632	ENST00000529249.5	-296	PRKAG3
chr2	220034335	220034734	400	*	vehicle	-1.19245500169173	+	22.2516140538353	50.8541316082633	220034534	Distal Intergenic	2	219906502	219906565	64	2	100422959	ENST00000581624.1	-127770	MIR4268
chr2	220619544	220619943	400	*	vehicle	-1.15181301719438	+	40.0529052969036	88.9947303144607	220619743	Intron (ENST00000414512.1/ENST00000414512.1, intron 1 of 4)	2	219906502	219906565	64	2	100422959	ENST00000581624.1	-712979	MIR4268
chr2	221817039	221817438	400	*	vehicle	-1.29199067524264	+	37.82774389152	92.6271682864795	221817238	Distal Intergenic	2	221425901	221574202	148302	2	2043	ENST00000409938.5	-242837	EPHA4
chr2	223032487	223032886	400	*	vehicle	-1.2789345224172	+	82.3309719991907	199.784088461034	223032686	Distal Intergenic	2	223051814	223055637	3824	1	23704	ENST00000281830.3	-18928	KCNE4
chr2	224312853	224313252	400	*	vehicle	-1.41228490896036	+	25.5893561619106	68.1082119753526	224313052	Distal Intergenic	2	224378698	224401994	23297	2	79843	ENST00000389874.3	88742	FAM124B
chr2	224396003	224396402	400	*	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	224396202	Intron (ENST00000389874.3/79843, intron 2 of 2)	2	224378698	224401994	23297	2	79843	ENST00000389874.3	5592	FAM124B
chr2	224611939	224612338	400	*	vehicle	-1.20952851505067	+	13.3509684323012	30.8757227621598	224612138	Distal Intergenic	2	224470150	224585397	115248	2	8452	ENST00000344951.8	-26542	CUL3
chr2	225022550	225022949	400	*	vehicle	-1.04263120630593	+	46.7283895130542	96.2596062584983	225022749	Intron (ENST00000258390.12/55619, intron 1 of 55)	2	225010461	225010540	80	2	100616207	ENST00000583746.1	-12010	MIR4439
chr2	226198948	226199347	400	*	vehicle	-1.17765799976365	+	38.9403245942118	88.086620821456	226199147	Distal Intergenic	2	226658710	226658793	84	2	100847053	ENST00000582265.1	459446	MIR5702
chr2	226247678	226248077	400	*	vehicle	-1.33505939713453	+	48.9535509184377	123.502891048639	226247877	Distal Intergenic	2	226658710	226658793	84	2	100847053	ENST00000582265.1	410716	MIR5702
chr2	226362978	226363377	400	*	vehicle	-1.1018877918627	+	30.0396789726777	64.4757740033338	226363177	Distal Intergenic	2	226658710	226658793	84	2	100847053	ENST00000582265.1	295416	MIR5702
chr2	226483947	226484346	400	*	vehicle	-1.37945351649298	+	35.6025824861365	92.6271682864795	226484146	Distal Intergenic	2	226658710	226658793	84	2	100847053	ENST00000582265.1	174447	MIR5702
chr2	226963577	226963976	400	*	vehicle	-1.24618698562952	+	35.6025824861365	84.4541828494372	226963776	Intron (ENST00000341329.7/84236, intron 6 of 6)	2	226935199	226995675	60477	1	84236	ENST00000483268.1	28378	RHBDD1
chr2	227849973	227850372	400	*	vehicle	-1.09169202475681	+	40.0529052969036	85.3622923424419	227850172	Distal Intergenic	2	227871054	227924344	53291	1	164781	ENST00000373666.6	-20682	DAW1
chr2	228065685	228066084	400	*	vehicle	-1.12206567380033	+	16.6887105403765	36.324379720188	228065884	Intron (ENST00000392056.8/80309, intron 3 of 11)	2	227990908	227995635	4728	2	80309	ENST00000490603.1	-70050	SPHKAP
chr2	228417547	228417946	400	*	vehicle	-1.19577535998334	+	34.4900017834447	79.005525891409	228417746	Distal Intergenic	2	228483259	228568566	85308	2	101928765	ENST00000656071.1	150620	NA
chr2	228447314	228447713	400	*	vehicle	-1.81555263129966	+	17.8012912430683	62.6595550173244	228447513	Distal Intergenic	2	228483259	228568566	85308	2	101928765	ENST00000656071.1	120853	NA
chr2	228602304	228602703	400	*	vehicle	-1.05098257573885	+	14.463549134993	29.9676132691551	228602503	Intron (ENST00000665053.1/101928765, intron 2 of 5)	2	228483261	228611395	128135	2	101928765	ENST00000432481.2	8692	NA
chr2	228689067	228689466	400	*	vehicle	-1.31583741719701	+	22.2516140538353	55.3946790732868	228689266	Intron (ENST00000665053.1/101928765, intron 2 of 5)	2	228483261	228611395	128135	2	101928765	ENST00000432481.2	-77672	NA
chr2	228731543	228731942	400	*	vehicle	-1.00022455086553	+	78.9932298911154	158.011051782818	228731742	Intron (ENST00000665053.1/101928765, intron 2 of 5)	2	228475224	228841449	366226	2	101928765	ENST00000665053.1	109507	NA
chr2	229141591	229141990	400	*	vehicle	-1.05752542160562	+	66.7548421615059	138.940752429719	229141790	Intron (ENST00000482518.6/55022, intron 2 of 2)	2	229025577	229232085	206509	2	55022	ENST00000354069.6	90095	PID1
chr2	231576862	231577261	400	*	vehicle	-1.24759655588419	+	48.9535509184377	116.238015104602	231577061	Distal Intergenic	2	231592864	231594276	1413	1	165100	ENST00000313965.4	-15603	C2orf57
chr2	233330182	233330581	400	*	vehicle	-1.00959094454192	+	16.6887105403765	33.6000512411739	233330381	Promoter	2	233331523	233346412	14890	1	6295	ENST00000483231.5	-942	SAG
chr2	234686444	234686843	400	*	vehicle	-1.22925491989468	+	52.291293026513	122.594781555635	234686643	Intron (ENST00000629370.1/106144537, intron 1 of 2)	2	234682668	234717764	35097	1	106144537	ENST00000629370.1	3776	LINC01173
chr2	236498377	236498776	400	*	vehicle	-1.10295685085263	+	21.1390333511435	45.405474650235	236498576	Intron (ENST00000431676.6/79781, intron 1 of 18)	2	236377116	236503696	126581	2	79781	ENST00000418802.2	4920	IQCA1
chr2	236680006	236680405	400	*	vehicle	-1.24759655588419	+	36.7151631888283	87.1785113284513	236680205	Distal Intergenic	2	236569825	236582354	12530	1	57007	ENST00000272928.4	110181	ACKR3
chr2	237178440	237178839	400	*	vehicle	-1.17517701025989	+	33.377421080753	75.3730879193902	237178639	Distal Intergenic	2	237096678	237098160	1483	1	10920	ENST00000465362.1	81762	COPS8
chr2	237489443	237489842	400	*	vehicle	-1.45025275915938	+	25.5893561619106	69.924430961362	237489642	Intron (ENST00000422695.5/79083, intron 3 of 5)	2	237487276	237553994	66719	1	79083	ENST00000409373.5	2167	MLPH
chr2	238370747	238371146	400	*	vehicle	-1.10295685085263	+	21.1390333511435	45.405474650235	238370946	Intron (ENST00000391993.7/26146, intron 13 of 14)	2	238347183	238397680	50498	1	26146	ENST00000462122.1	23564	TRAF3IP1
chr20	400290	400689	400	*	vehicle	-1.0549514779418	+	48.9535509184377	101.708263216527	400489	Distal Intergenic	20	407498	417822	10325	1	10616	ENST00000411647.5	-6809	RBCK1
chr20	1144551	1144950	400	*	vehicle	-1.05098257573885	+	14.463549134993	29.9676132691551	1144750	Intron (ENST00000652336.1/9491, intron 5 of 9)	20	1135278	1189415	54138	1	9491	ENST00000381898.5	9273	PSMF1
chr20	2230735	2231134	400	*	vehicle	-1.3807999422005	+	23.3641947565271	60.843336031315	2230934	Intron (ENST00000651531.1/7053, intron 1 of 13)	20	2207328	2341059	133732	1	7053	ENST00000651531.1	23407	TGM3
chr20	6707974	6708373	400	*	vehicle	-1.76147595854387	+	28.9270982699859	98.0758252445077	6708173	Distal Intergenic	20	6731258	6736136	4879	2	105372516	ENST00000445589.1	27763	NA
chr20	6819607	6820006	400	*	vehicle	-1.02895626940885	+	15.5761298376847	31.7838322551645	6819806	Distal Intergenic	20	6767686	6780246	12561	1	650	ENST00000378827.5	51921	BMP2
chr20	7171889	7172288	400	*	vehicle	-1.11641911065919	+	35.6025824861365	77.1893069053996	7172088	Intron (ENST00000449581.1/101929265, intron 5 of 7)	20	7146467	7254202	107736	2	101929265	ENST00000449581.1	81914	LINC01428
chr20	8693753	8694152	400	*	vehicle	-1.11511291315857	+	57.8541965399718	125.319110034649	8693952	Intron (ENST00000637919.1/23236, intron 10 of 32)	20	8715862	8788523	72662	1	23236	ENST00000494924.2	-21710	PLCB1
chr20	9312007	9312406	400	*	vehicle	-1.0065884563804	+	43.3906474049789	87.1785113284513	9312206	Intron (ENST00000407043.6/5332, intron 4 of 6)	20	9307800	9481242	173443	1	5332	ENST00000492632.5	4207	PLCB4
chr20	12391255	12391654	400	*	vehicle	-1.02895626940885	+	22.2516140538353	45.405474650235	12391454	Distal Intergenic	20	11921566	11923130	1565	1	22903	ENST00000473180.1	469689	BTBD3
chr20	13331518	13331917	400	*	vehicle	-1.01368951275554	+	21.1390333511435	42.6811461712209	13331717	Distal Intergenic	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	-91844	NA
chr20	13336290	13336689	400	*	vehicle	-1.04843364390815	+	114.595812377252	237.016577674227	13336489	Distal Intergenic	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	-96616	NA
chr20	14845518	14845917	400	*	vehicle	-1.31708165620548	+	21.1390333511435	52.6703505942727	14845717	Intron (ENST00000217246.8/140733, intron 5 of 16)	20	14884250	14929474	45225	2	100379174	ENST00000653740.1	83557	MACROD2-AS1
chr20	14885699	14886098	400	*	vehicle	-1.56952465077155	+	24.4767754592188	72.6487594403761	14885898	Intron (ENST00000217246.8/140733, intron 5 of 16)	20	14884250	14929474	45225	2	100379174	ENST00000653740.1	43376	MACROD2-AS1
chr20	15618907	15619306	400	*	vehicle	-1.03767348650996	+	36.7151631888283	75.3730879193902	15619106	Intron (ENST00000217246.8/140733, intron 8 of 16)	20	15862743	16053197	190455	1	140733	ENST00000378058.7	-243437	MACROD2
chr20	16017662	16018061	400	*	vehicle	-1.22703523340187	+	58.9667772426636	138.032642936715	16017861	Intron (ENST00000217246.8/140733, intron 15 of 16)	20	15892355	15985876	93522	2	613266	ENST00000656724.1	-31786	NA
chr20	16845887	16846286	400	*	vehicle	-1.67226275636081	+	23.3641947565271	74.4649784263855	16846086	Distal Intergenic	20	16749360	16751782	2423	1	56914	ENST00000486129.1	96527	OTOR
chr20	16947471	16947870	400	*	vehicle	-1.05661261231172	+	34.4900017834447	71.7406499473714	16947670	Distal Intergenic	20	16749360	16751782	2423	1	56914	ENST00000486129.1	198111	OTOR
chr20	18403307	18403706	400	*	vehicle	-1.22728498585483	+	42.2780667022871	98.9839347375124	18403506	Intron (ENST00000377630.9/55184, intron 12 of 19)	20	18383367	18394703	11337	2	55184	ENST00000476058.5	-8604	DZANK1
chr20	18645317	18645716	400	*	vehicle	-1.65456075462735	+	15.5761298376847	49.0379126222539	18645516	Intron (ENST00000618693.4/92675, intron 4 of 4)	20	18674395	18698709	24315	2	101929526	ENST00000428285.1	52993	RP11-379J5.5
chr20	18727126	18727525	400	*	vehicle	-1.02895626940885	+	31.1522596753694	63.5676645103291	18727325	Intron (ENST00000618693.4/92675, intron 4 of 4)	20	18674395	18698709	24315	2	101929526	ENST00000428285.1	-28417	RP11-379J5.5
chr20	20211514	20211913	400	*	vehicle	-1.4232352085209	+	31.1522596753694	83.5460733564325	20211713	Intron (ENST00000245957.10/26074, intron 17 of 26)	20	20220123	20265810	45688	1	26074	ENST00000468719.6	-8210	CFAP61
chr20	21498634	21499033	400	*	vehicle	-1.00470872316217	+	26.7019368646024	53.5784600872774	21498833	Distal Intergenic	20	21511017	21514064	3048	2	4821	ENST00000377142.5	15031	NKX2-2
chr20	22836212	22836611	400	*	vehicle	-1.41890278772486	+	32.2648403780612	86.2704018354466	22836411	Distal Intergenic	20	22683160	22685344	2185	2	105372566	ENST00000437696.2	-150868	RP11-359G22.2
chr20	31496881	31497280	400	*	vehicle	-1.10094238223458	+	47.8409702157459	102.616372709531	31497080	Distal Intergenic	20	31485778	31487574	1797	1	140875	ENST00000435497.1	11103	LINC00028
chr20	35467524	35467923	400	*	vehicle	-1.31846288660384	+	20.0264526484518	49.9460221152586	35467723	Exon (ENST00000461386.5/11190, exon 8 of 15)	20	35465764	35467316	1553	1	11190	ENST00000465987.1	1760	CEP250
chr20	35561252	35561651	400	*	vehicle	-1.00868387438259	+	47.8409702157459	96.2596062584983	35561451	Intron (ENST00000616283.4/80307, intron 2 of 6)	20	35558737	35564540	5804	2	80307	ENST00000616283.4	2889	NA
chr20	36822148	36822547	400	*	vehicle	-1.1726917468703	+	23.3641947565271	52.6703505942727	36822347	Intron (ENST00000237536.9/140710, intron 3 of 14)	20	36783782	36816281	32500	2	140710	ENST00000465671.1	-5867	SOGA1
chr20	37489179	37489578	400	*	vehicle	-1.24759655588419	+	12.2383877296094	29.0595037761504	37489378	Distal Intergenic	20	37518853	37520303	1451	2	10904	ENST00000397134.1	30725	BLCAP
chr20	40309706	40310105	400	*	vehicle	-1.0980487926818	+	58.9667772426636	126.227219527653	40309905	Distal Intergenic	20	40005785	40008524	2740	1	100505663	ENST00000669216.1	303921	LINC01370
chr20	41177595	41177994	400	*	vehicle	-1.34669656733278	+	76.7680684857318	195.243540996011	41177794	3' UTR	20	41173804	41182989	9186	1	5335	ENST00000607954.1	3791	PLCG1
chr20	41746620	41747019	400	*	vehicle	-1.2513486907453	+	13.3509684323012	31.7838322551645	41746819	Distal Intergenic	20	41514920	41618384	103465	2	84181	ENST00000482596.1	-128236	CHD6
chr20	41956287	41956686	400	*	vehicle	-1.23427517738636	+	18.91387194576	44.4973651572303	41956486	Distal Intergenic	20	41514920	41618384	103465	2	84181	ENST00000482596.1	-337903	CHD6
chr20	47191102	47191501	400	*	vehicle	-1.29199067524264	+	16.6887105403765	40.8649271852115	47191301	Distal Intergenic	20	47166967	47167058	92	1	100500814	ENST00000584070.1	24135	MIR3616
chr20	50675993	50676392	400	*	vehicle	-1.32851655126776	+	28.9270982699859	72.6487594403761	50676192	Intron (ENST00000327979.8/140876, intron 1 of 21)	20	50586108	50691542	105435	2	140876	ENST00000327979.8	15150	FAM65C
chr20	54084974	54085373	400	*	vehicle	-1.01313130224717	+	61.1919386480471	123.502891048639	54085173	Distal Intergenic	20	53943541	54070594	127054	2	8537	ENST00000395961.7	-14380	BCAS1
chr20	54140892	54141291	400	*	vehicle	-1.27960695078681	+	43.3906474049789	105.340701188545	54141091	Distal Intergenic	20	54154370	54157298	2929	2	1591	ENST00000460643.1	16007	CYP24A1
chr20	56439731	56440130	400	*	vehicle	-1.24544808930561	+	23.3641947565271	55.3946790732868	56439930	Intron (ENST00000360314.7/57091, intron 3 of 6)	20	56412308	56453896	41589	1	57091	ENST00000497244.1	27423	CASS4
chr20	57725015	57725414	400	*	vehicle	-1.14886573314405	+	66.7548421615059	148.021847359766	57725214	Distal Intergenic	20	57659550	57711536	51987	2	56937	ENST00000472841.1	-13479	PMEPA1
chr20	58478519	58478918	400	*	vehicle	-1.19245500169173	+	16.6887105403765	38.1405987061974	58478718	Intron (ENST00000371149.8/164284, intron 1 of 3)	20	58461125	58461980	856	2	164284	ENST00000491015.1	-16539	APCDD1L
chr20	58839437	58839836	400	*	vehicle	-1.15181301719438	+	20.0264526484518	44.4973651572303	58839636	Promoter	20	58839718	58911192	71475	1	2778	ENST00000313949.11	0	GNAS
chr20	60037119	60037518	400	*	vehicle	-1.0420124222343	+	48.9535509184377	100.800153723522	60037318	Distal Intergenic	20	60055853	60072956	17104	1	284756	ENST00000660831.1	-18335	NA
chr20	60203417	60203816	400	*	vehicle	-1.29199067524264	+	45.6158088103624	111.697467639578	60203616	Intron (ENST00000654397.1/284757, intron 4 of 6)	20	60180888	60250002	69115	1	284757	ENST00000427820.1	22529	MIR646HG
chr20	60381904	60382303	400	*	vehicle	-1.45245534743589	+	56.7416158372801	155.286723303804	60382103	Intron (ENST00000668055.1/284757, intron 3 of 4)	20	60308474	60308567	94	1	693231	ENST00000385067.1	73430	MIR646
chr20	63224540	63224939	400	*	vehicle	-1.43572615270409	+	38.9403245942118	105.340701188545	63224739	Distal Intergenic	20	63196367	63216139	19773	2	54915	ENST00000370334.4	-8401	YTHDF1
chr21	15604376	15604775	400	*	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	15604575	Intron (ENST00000634644.1/ENST00000634644.1, intron 1 of 11)	21	15730025	15878911	148887	1	29761	ENST00000285679.10	-125250	USP25
chr21	21807383	21807782	400	*	vehicle	-1.0695982539062	+	31.1522596753694	65.3838834963385	21807582	Distal Intergenic	21	21746985	21797415	50431	1	101927821	ENST00000430060.1	60398	LINC01425
chr21	23963429	23963828	400	*	vehicle	-1.19641301526041	+	28.9270982699859	66.2919929893432	23963628	Intron (ENST00000447405.2/ENST00000447405.2, intron 2 of 2)	21	24306939	24530766	223828	1	105372751	ENST00000656088.1	-343111	AP000476.1
chr21	25307476	25307875	400	*	vehicle	-1.13766252885135	+	25.5893561619106	56.3027885662915	25307675	Intron (ENST00000409758.1/ENST00000409758.1, intron 1 of 3)	21	25385402	25399363	13962	2	54072	ENST00000664370.1	91488	LINC00158
chr21	27807587	27807986	400	*	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	27807786	Distal Intergenic	21	27724799	27751233	26435	1	54088	ENST00000442550.1	82788	LINC00113
chr21	30206936	30207335	400	*	vehicle	-1.4159793925181	+	28.9270982699859	77.1893069053996	30207135	Distal Intergenic	21	30209151	30211783	2633	2	266919	ENST00000451410.1	4448	LINC00307
chr21	31472411	31472810	400	*	vehicle	-1.04263120630593	+	23.3641947565271	48.1298031292492	31472610	Intron (ENST00000286827.7/7074, intron 1 of 28)	21	31118416	31558977	440562	2	7074	ENST00000286827.7	86167	TIAM1
chr21	33299419	33299818	400	*	vehicle	-1.2305901305785	+	17.8012912430683	41.7730366782162	33299618	Intron (ENST00000609556.2/3588, intron 1 of 1)	21	33288133	33310187	22055	1	3588	ENST00000637650.1	11286	IL10RB
chr21	36860934	36861333	400	*	vehicle	-1.33151903942928	+	13.3509684323012	33.6000512411739	36861133	Intron (ENST00000674895.1/3141, intron 6 of 10)	21	36896570	36930417	33848	2	3141	ENST00000482273.1	69084	HLCS
chr21	37983747	37984146	400	*	vehicle	-1.22487647938411	+	24.4767754592188	57.2108980592962	37983946	Intron (ENST00000645093.1/3763, intron 2 of 4)	21	37607373	37916457	309085	2	3763	ENST00000609713.2	-67290	KCNJ6
