CHR	START	END	name	log2FC(IFNy_vs_vehicle)	strand	IFNy	vehicle	summit
chr20	54084973	54085373	vehicle	-1.01313130224717	+	61.1919386480471	123.502891048639	54085173
chr20	54140891	54141291	vehicle	-1.27960695078681	+	43.3906474049789	105.340701188545	54141091
chr20	56439730	56440130	vehicle	-1.24544808930561	+	23.3641947565271	55.3946790732868	56439930
chr20	57725014	57725414	vehicle	-1.14886573314405	+	66.7548421615059	148.021847359766	57725214
chr20	58478518	58478918	vehicle	-1.19245500169173	+	16.6887105403765	38.1405987061974	58478718
chr20	58839436	58839836	vehicle	-1.15181301719438	+	20.0264526484518	44.4973651572303	58839636
chr20	60037118	60037518	vehicle	-1.0420124222343	+	48.9535509184377	100.800153723522	60037318
chr20	60203416	60203816	vehicle	-1.29199067524264	+	45.6158088103624	111.697467639578	60203616
chr20	60381903	60382303	vehicle	-1.45245534743589	+	56.7416158372801	155.286723303804	60382103
chr20	63224539	63224939	vehicle	-1.43572615270409	+	38.9403245942118	105.340701188545	63224739
chr21	15604375	15604775	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	15604575
chr21	21807382	21807782	vehicle	-1.0695982539062	+	31.1522596753694	65.3838834963385	21807582
chr21	23963428	23963828	vehicle	-1.19641301526041	+	28.9270982699859	66.2919929893432	23963628
chr21	25307475	25307875	vehicle	-1.13766252885135	+	25.5893561619106	56.3027885662915	25307675
chr21	27807586	27807986	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	27807786
chr21	30206935	30207335	vehicle	-1.4159793925181	+	28.9270982699859	77.1893069053996	30207135
chr21	31472410	31472810	vehicle	-1.04263120630593	+	23.3641947565271	48.1298031292492	31472610
chr21	33299418	33299818	vehicle	-1.2305901305785	+	17.8012912430683	41.7730366782162	33299618
chr21	36860933	36861333	vehicle	-1.33151903942928	+	13.3509684323012	33.6000512411739	36861133
chr21	37983746	37984146	vehicle	-1.22487647938411	+	24.4767754592188	57.2108980592962	37983946
chr21	38483722	38484122	vehicle	-1.06066512913619	+	30.0396789726777	62.6595550173244	38483922
chr21	43600617	43601017	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	43600817
chr21	45330055	45330455	vehicle	-1.12693142897215	+	41.1654859995953	89.9028398074654	45330255
chr22	23907368	23907768	vehicle	-1.76231061002268	+	35.6025824861365	120.778562569625	23907568
chr22	26611064	26611464	vehicle	-1.06458017913957	+	17.8012912430683	37.2324892131927	26611264
chr22	30235700	30236100	vehicle	-1.07858703713345	+	89.0064562153413	187.978665051973	30235900
chr22	32753193	32753593	vehicle	-1.08553979777522	+	16.6887105403765	35.4162702271833	32753393
chr22	36462109	36462509	vehicle	-1.20345400064099	+	31.1522596753694	71.7406499473714	36462309
chr22	45246935	45247335	vehicle	-1.02895626940885	+	22.2516140538353	45.405474650235	45247135
chr22	48445437	48445837	vehicle	-1.09405129763074	+	14.463549134993	30.8757227621598	48445637
chr3	851090	851490	vehicle	-1.2659954667097	+	62.3045193507389	149.838066345776	851290
chr3	1131183	1131583	vehicle	-1.25047140580438	+	52.291293026513	124.411000541644	1131383
chr3	1374533	1374933	vehicle	-1.11511291315857	+	28.9270982699859	62.6595550173244	1374733
chr3	1855740	1856140	vehicle	-1.11141842960082	+	18.91387194576	40.8649271852115	1855940
chr3	2188780	2189180	vehicle	-1.13587147332536	+	28.9270982699859	63.5676645103291	2188980
chr3	2623474	2623874	vehicle	-1.02895626940885	+	37.82774389152	77.1893069053996	2623674
chr3	6965908	6966308	vehicle	-1.13444939825616	+	64.5296807561224	141.665080908733	6966108
chr3	8483294	8483694	vehicle	-1.21150075738228	+	47.8409702157459	110.789358146574	8483494
chr3	8792072	8792472	vehicle	-1.29199067524264	+	32.2648403780612	79.005525891409	8792272
chr3	9151290	9151690	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	9151490
chr3	10641767	10642167	vehicle	-1.3096926769761	+	30.0396789726777	74.4649784263855	10641967
chr3	13600840	13601240	vehicle	-1.23309698618908	+	27.8145175672941	65.3838834963385	13601040
chr3	13853891	13854291	vehicle	-1.10499216044139	+	94.5693597288001	203.416526433053	13854091
chr3	14210980	14211380	vehicle	-1.66638619002414	+	40.0529052969036	127.135329020658	14211180
chr3	16350195	16350595	vehicle	-1.2430810747617	+	22.2516140538353	52.6703505942727	16350395
chr3	16419623	16420023	vehicle	-1.0695982539062	+	54.5164544318965	114.421796118592	16419823
chr3	16739567	16739967	vehicle	-1.05383093804788	+	51.1787123238212	106.24881068155	16739767
chr3	16917577	16917977	vehicle	-1.19245500169173	+	16.6887105403765	38.1405987061974	16917777
chr3	18556011	18556411	vehicle	-1.13998758179759	+	33.377421080753	73.5568689333808	18556211
chr3	18902806	18903206	vehicle	-1.33151903942928	+	26.7019368646024	67.2001024823479	18903006
chr3	20023808	20024208	vehicle	-1.45245534743589	+	37.82774389152	103.524482202536	20024008
chr3	20256164	20256564	vehicle	-1.43638058457782	+	63.4171000534306	171.632694177888	20256364
chr3	20574688	20575088	vehicle	-1.49710510514726	+	26.7019368646024	75.3730879193902	20574888
chr3	20924601	20925001	vehicle	-1.09994286290219	+	127.946780809553	274.24906688742	20924801
chr3	21812423	21812823	vehicle	-1.19888127085116	+	17.8012912430683	40.8649271852115	21812623
chr3	21830513	21830913	vehicle	-1.00248405804766	+	48.9535509184377	98.0758252445077	21830713
chr3	22319439	22319839	vehicle	-1.02895626940885	+	15.5761298376847	31.7838322551645	22319639
chr3	22377386	22377786	vehicle	-1.35169692136691	+	78.9932298911154	201.600307447044	22377586
chr3	22569631	22570031	vehicle	-1.1809593628539	+	30.0396789726777	68.1082119753526	22569831
chr3	22801605	22802005	vehicle	-1.0219015118749	+	45.6158088103624	92.6271682864795	22801805
chr3	23020009	23020409	vehicle	-1.0065884563804	+	43.3906474049789	87.1785113284513	23020209
chr3	24145947	24146347	vehicle	-1.16893227883831	+	58.9667772426636	132.583985978686	24146147
chr3	24299195	24299595	vehicle	-1.0007593775782	+	68.9800035668895	138.032642936715	24299395
chr3	24472429	24472829	vehicle	-1.11641911065919	+	106.80774745841	231.567920716199	24472629
chr3	27607384	27607784	vehicle	-1.0065884563804	+	14.463549134993	29.0595037761504	27607584
chr3	27939897	27940297	vehicle	-1.20583403149293	+	25.5893561619106	59.0271170453056	27940097
chr3	29156109	29156509	vehicle	-1.34857420360901	+	27.8145175672941	70.8325404543667	29156309
chr3	29202399	29202799	vehicle	-1.1809593628539	+	30.0396789726777	68.1082119753526	29202599
chr3	29718643	29719043	vehicle	-1.77519967716307	+	34.4900017834447	118.054234090611	29718843
chr3	29745464	29745864	vehicle	-1.01515046988382	+	46.7283895130542	94.4433872724889	29745664
chr3	29937162	29937562	vehicle	-1.55502508107644	+	22.2516140538353	65.3838834963385	29937362
chr3	30188741	30189141	vehicle	-1.11420355602736	+	25.5893561619106	55.3946790732868	30188941
chr3	31166284	31166684	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	31166484
chr3	31230827	31231227	vehicle	-1.10999284149976	+	50.0661316211295	108.065029667559	31231027
chr3	31448498	31448898	vehicle	-1.13766252885135	+	25.5893561619106	56.3027885662915	31448698
chr3	34864033	34864433	vehicle	-1.29199067524264	+	40.0529052969036	98.0758252445077	34864233
chr3	35945328	35945728	vehicle	-1.24136460217268	+	32.2648403780612	76.2811974123949	35945528
chr3	36540870	36541270	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	36541070
chr3	37223063	37223463	vehicle	-1.15448715149271	+	73.4303263776565	163.459708740846	37223263
chr3	39013996	39014396	vehicle	-1.32478061036031	+	32.2648403780612	80.8217448774184	39014196
chr3	39125843	39126243	vehicle	-1.17791890853385	+	63.4171000534306	143.481299894743	39126043
chr3	40691487	40691887	vehicle	-1.26774312899597	+	44.5032281076706	107.156920174555	40691687
chr3	40877576	40877976	vehicle	-1.39508416820675	+	20.0264526484518	52.6703505942727	40877776
chr3	41131255	41131655	vehicle	-1.57492463851414	+	66.7548421615059	198.87597896803	41131455
chr3	42150028	42150428	vehicle	-1.00470872316217	+	26.7019368646024	53.5784600872774	42150228
chr3	42557857	42558257	vehicle	-1.1881548642581	+	26.7019368646024	60.843336031315	42558057
chr3	43190939	43191339	vehicle	-1.17169644152493	+	27.8145175672941	62.6595550173244	43191139
chr3	45575475	45575875	vehicle	-1.04806509235656	+	16.6887105403765	34.5081607341786	45575675
chr3	54213930	54214330	vehicle	-1.22487647938411	+	24.4767754592188	57.2108980592962	54214130
chr3	54756379	54756779	vehicle	-1.37687957282916	+	36.7151631888283	95.3514967654936	54756579
chr3	54882475	54882875	vehicle	-1.1968334422023	+	52.291293026513	119.870453076621	54882675
chr3	55329900	55330300	vehicle	-1.13444939825616	+	32.2648403780612	70.8325404543667	55330100
chr3	59771784	59772184	vehicle	-1.1870211156411	+	21.1390333511435	48.1298031292492	59771984
chr3	61627760	61628160	vehicle	-1.36307377330413	+	36.7151631888283	94.4433872724889	61627960
chr3	61996465	61996865	vehicle	-1.07381050519311	+	21.1390333511435	44.4973651572303	61996665
chr3	62911534	62911934	vehicle	-1.22925491989468	+	52.291293026513	122.594781555635	62911734
chr3	63655516	63655916	vehicle	-1.47754632839872	+	37.82774389152	105.340701188545	63655716
chr3	64056635	64057035	vehicle	-1.01688343710828	+	53.4038737292048	108.065029667559	64056835
chr3	64138068	64138468	vehicle	-1.33707856477118	+	23.3641947565271	59.0271170453056	64138268
chr3	64493065	64493465	vehicle	-1.0695982539062	+	31.1522596753694	65.3838834963385	64493265
chr3	64518475	64518875	vehicle	-1.27092905971482	+	25.5893561619106	61.7514455243197	64518675
chr3	65006276	65006676	vehicle	-1.02421835040219	+	67.8674228641977	138.032642936715	65006476
chr3	65127074	65127474	vehicle	-1.4000504211001	+	33.377421080753	88.086620821456	65127274
chr3	65545416	65545816	vehicle	-1.04144721359205	+	76.7680684857318	158.011051782818	65545616
chr3	70281624	70282024	vehicle	-1.45177111927941	+	41.1654859995953	112.605577132583	70281824
chr3	70933372	70933772	vehicle	-1.37840542706012	+	30.0396789726777	78.0974163984043	70933572
chr3	71007239	71007639	vehicle	-1.25843811553162	+	32.2648403780612	77.1893069053996	71007439
chr3	71430934	71431334	vehicle	-1.32851655126776	+	14.463549134993	36.324379720188	71431134
chr3	71884970	71885370	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	71885170
chr3	73602221	73602621	vehicle	-1.09529876423755	+	37.82774389152	80.8217448774184	73602421
chr3	73669223	73669623	vehicle	-1.35555580402011	+	41.1654859995953	105.340701188545	73669423
chr3	77489238	77489638	vehicle	-1.19888127085116	+	17.8012912430683	40.8649271852115	77489438
chr3	79329141	79329541	vehicle	-1.04806509235656	+	16.6887105403765	34.5081607341786	79329341
chr3	82610257	82610657	vehicle	-1.02895626940885	+	51.1787123238212	104.432591695541	82610457
chr3	86787045	86787445	vehicle	-1.36695273292387	+	27.8145175672941	71.7406499473714	86787245
chr3	86814319	86814719	vehicle	-1.4232352085209	+	23.3641947565271	62.6595550173244	86814519
chr3	88321696	88322096	vehicle	-1.76931245277583	+	18.91387194576	64.4757740033338	88321896
chr3	94626404	94626804	vehicle	-1.84088392125628	+	20.0264526484518	71.7406499473714	94626604
chr3	95048506	95048906	vehicle	-1.441504216662	+	64.5296807561224	175.265132149907	95048706
chr3	95732229	95732629	vehicle	-1.31471075174273	+	23.3641947565271	58.1190075523009	95732429
chr3	96478474	96478874	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	96478674
chr3	99952310	99952710	vehicle	-1.1968334422023	+	52.291293026513	119.870453076621	99952510
chr3	101842516	101842916	vehicle	-1.3363847946011	+	35.6025824861365	89.9028398074654	101842716
chr3	102089919	102090319	vehicle	-1.12206567380033	+	30.0396789726777	65.3838834963385	102090119
chr3	102090735	102091135	vehicle	-1.42584642197744	+	26.7019368646024	71.7406499473714	102090935
chr3	105613028	105613428	vehicle	-1.02895626940885	+	33.377421080753	68.1082119753526	105613228
chr3	105752657	105753057	vehicle	-1.0695982539062	+	23.3641947565271	49.0379126222539	105752857
chr3	105953818	105954218	vehicle	-1.2430810747617	+	22.2516140538353	52.6703505942727	105954018
chr3	107885017	107885417	vehicle	-1.00470872316217	+	26.7019368646024	53.5784600872774	107885217
chr3	108050970	108051370	vehicle	-1.47754632839872	+	37.82774389152	105.340701188545	108051170
chr3	108106045	108106445	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	108106245
chr3	110576900	110577300	vehicle	-1.49129948346605	+	40.0529052969036	112.605577132583	110577100
chr3	111315804	111316204	vehicle	-1.03717677621382	+	38.9403245942118	79.9136353844137	111316004
chr3	111333576	111333976	vehicle	-1.15768958353105	+	33.377421080753	74.4649784263855	111333776
chr3	111440304	111440704	vehicle	-1.42692025532875	+	18.91387194576	50.8541316082633	111440504
chr3	111582037	111582437	vehicle	-1.27531193409601	+	32.2648403780612	78.0974163984043	111582237
chr3	111936111	111936511	vehicle	-1.12206567380033	+	66.7548421615059	145.297518880752	111936311
chr3	112653533	112653933	vehicle	-1.00342117730171	+	63.4171000534306	127.135329020658	112653733
chr3	112693335	112693735	vehicle	-1.25546479921753	+	44.5032281076706	106.24881068155	112693535
chr3	115667154	115667554	vehicle	-1.159540379219	+	21.1390333511435	47.2216936362445	115667354
chr3	115996725	115997125	vehicle	-1.25636676551192	+	45.6158088103624	108.973139160564	115996925
chr3	116179047	116179447	vehicle	-1.23540714687628	+	28.9270982699859	68.1082119753526	116179247
chr3	116201614	116202014	vehicle	-1.09169202475681	+	20.0264526484518	42.6811461712209	116201814
chr3	117661515	117661915	vehicle	-1.1881548642581	+	26.7019368646024	60.843336031315	117661715
chr3	117898739	117899139	vehicle	-1.14312728932816	+	18.91387194576	41.7730366782162	117898939
chr3	118890214	118890614	vehicle	-1.1726917468703	+	23.3641947565271	52.6703505942727	118890414
chr3	119181827	119182227	vehicle	-1.35088436429621	+	17.8012912430683	45.405474650235	119182027
chr3	120792023	120792423	vehicle	-1.06066512913619	+	30.0396789726777	62.6595550173244	120792223
chr3	122754833	122755233	vehicle	-1.29199067524264	+	20.0264526484518	49.0379126222539	122755033
chr3	122774555	122774955	vehicle	-1.14312728932816	+	18.91387194576	41.7730366782162	122774755
chr3	123420027	123420427	vehicle	-1.11141842960082	+	18.91387194576	40.8649271852115	123420227
chr3	123773559	123773959	vehicle	-1.13329292922359	+	35.6025824861365	78.0974163984043	123773759
chr3	123841508	123841908	vehicle	-1.07626198418721	+	26.7019368646024	56.3027885662915	123841708
chr3	124409896	124410296	vehicle	-1.09934559730025	+	53.4038737292048	114.421796118592	124410096
chr3	127151909	127152309	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	127152109
chr3	127425038	127425438	vehicle	-1.07983743841103	+	43.3906474049789	91.7190587934748	127425238
chr3	128190519	128190919	vehicle	-1.03887173827393	+	32.2648403780612	66.2919929893432	128190719
chr3	129732446	129732846	vehicle	-1.13998758179759	+	22.2516140538353	49.0379126222539	129732646
chr3	133480146	133480546	vehicle	-1.24759655588419	+	36.7151631888283	87.1785113284513	133480346
chr3	133488926	133489326	vehicle	-1.20952851505067	+	20.0264526484518	46.3135841432398	133489126
chr3	134449266	134449666	vehicle	-1.37840542706012	+	30.0396789726777	78.0974163984043	134449466
chr3	135870526	135870926	vehicle	-1.01515046988382	+	23.3641947565271	47.2216936362445	135870726
chr3	137639116	137639516	vehicle	-1.14560118826112	+	42.2780667022871	93.5352777794842	137639316
chr3	138412792	138413192	vehicle	-1.03960351360836	+	30.0396789726777	61.7514455243197	138412992
chr3	138673630	138674030	vehicle	-1.32000505141224	+	18.91387194576	47.2216936362445	138673830
chr3	139930122	139930522	vehicle	-1.84998612836353	+	26.7019368646024	96.2596062584983	139930322
chr3	140223620	140224020	vehicle	-1.47256292088447	+	27.8145175672941	77.1893069053996	140223820
chr3	141183631	141184031	vehicle	-1.13419942943619	+	82.3309719991907	180.713789107935	141183831
chr3	141707725	141708125	vehicle	-1.55251822546586	+	35.6025824861365	104.432591695541	141707925
chr3	143359084	143359484	vehicle	-1.45245534743589	+	18.91387194576	51.762241101268	143359284
chr3	145191551	145191951	vehicle	-1.04406316179906	+	21.1390333511435	43.5892556642256	145191751
chr3	145798960	145799360	vehicle	-1.51438309657909	+	33.377421080753	95.3514967654936	145799160
chr3	146524923	146525323	vehicle	-1.3096926769761	+	30.0396789726777	74.4649784263855	146525123
chr3	147298607	147299007	vehicle	-1.19531465583097	+	40.0529052969036	91.7190587934748	147298807
chr3	147937321	147937721	vehicle	-1.14196523123804	+	30.0396789726777	66.2919929893432	147937521
chr3	148794315	148794715	vehicle	-1.32369953496998	+	16.6887105403765	41.7730366782162	148794515
chr3	148866274	148866674	vehicle	-1.65698749202189	+	24.4767754592188	77.1893069053996	148866474
chr3	149134508	149134908	vehicle	-1.02253000024942	+	50.0661316211295	101.708263216527	149134708
chr3	149356154	149356554	vehicle	-1.02068865342525	+	38.9403245942118	79.005525891409	149356354
chr3	152232024	152232424	vehicle	-1.35472643059061	+	16.6887105403765	42.6811461712209	152232224
chr3	154100581	154100981	vehicle	-1.10557755101176	+	24.4767754592188	52.6703505942727	154100781
chr3	154619592	154619992	vehicle	-1.04806509235656	+	33.377421080753	69.0163214683573	154619792
chr3	155979719	155980119	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	155979919
chr3	156605654	156606054	vehicle	-1.17833389344708	+	24.4767754592188	55.3946790732868	156605854
chr3	156811473	156811873	vehicle	-1.17765799976365	+	38.9403245942118	88.086620821456	156811673
chr3	158303239	158303639	vehicle	-1.0549514779418	+	36.7151631888283	76.2811974123949	158303439
chr3	159726258	159726658	vehicle	-1.25592142053512	+	30.0396789726777	71.7406499473714	159726458
chr3	159844779	159845179	vehicle	-1.4159793925181	+	28.9270982699859	77.1893069053996	159844979
chr3	161484222	161484622	vehicle	-1.58149729243763	+	30.0396789726777	89.9028398074654	161484422
chr3	162295371	162295771	vehicle	-1.17225143096855	+	125.72161940417	283.330161817467	162295571
chr3	164952924	164953324	vehicle	-1.48146847410636	+	21.1390333511435	59.0271170453056	164953124
chr3	167304065	167304465	vehicle	-1.40302198763139	+	27.8145175672941	73.5568689333808	167304265
chr3	167700926	167701326	vehicle	-1.01736829513364	+	27.8145175672941	56.3027885662915	167701126
chr3	168077144	168077544	vehicle	-1.70020690866547	+	58.9667772426636	191.611103023992	168077344
chr3	169497500	169497900	vehicle	-1.57804173380141	+	42.2780667022871	126.227219527653	169497700
chr3	170203992	170204392	vehicle	-1.29199067524264	+	32.2648403780612	79.005525891409	170204192
chr3	170689494	170689894	vehicle	-1.30566561213972	+	38.9403245942118	96.2596062584983	170689694
chr3	171168139	171168539	vehicle	-1.05347858854292	+	38.9403245942118	80.8217448774184	171168339
chr3	173214556	173214956	vehicle	-1.41329697146478	+	21.1390333511435	56.3027885662915	173214756
chr3	174330342	174330742	vehicle	-1.45426210414152	+	62.3045193507389	170.724584684884	174330542
chr3	175517726	175518126	vehicle	-1.01469557628368	+	67.8674228641977	137.12453344371	175517926
chr3	177776616	177777016	vehicle	-1.83947847054514	+	28.9270982699859	103.524482202536	177776816
chr3	181406360	181406760	vehicle	-1.29199067524264	+	35.6025824861365	87.1785113284513	181406560
chr3	181794034	181794434	vehicle	-1.07267764683817	+	28.9270982699859	60.843336031315	181794234
chr3	182105890	182106290	vehicle	-1.27406876724538	+	30.0396789726777	72.6487594403761	182106090
chr3	182303179	182303579	vehicle	-1.31583741719701	+	44.5032281076706	110.789358146574	182303379
chr3	182372527	182372927	vehicle	-1.21226348277191	+	34.4900017834447	79.9136353844137	182372727
chr3	182420675	182421075	vehicle	-1.11583372008882	+	32.2648403780612	69.924430961362	182420875
chr3	184590862	184591262	vehicle	-1.03767348650996	+	36.7151631888283	75.3730879193902	184591062
chr3	186722434	186722834	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	186722634
chr3	186887242	186887642	vehicle	-1.60011297060498	+	70.0925842695812	212.4976213631	186887442
chr3	186949396	186949796	vehicle	-1.27406876724538	+	30.0396789726777	72.6487594403761	186949596
chr3	187913589	187913989	vehicle	-1.28021350746629	+	45.6158088103624	110.789358146574	187913789
chr3	188230977	188231377	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	188231177
chr3	188627638	188628038	vehicle	-1.36354393626768	+	65.6422614588142	168.908365698874	188627838
chr3	188759516	188759916	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	188759716
chr3	190333954	190334354	vehicle	-2.22786033782293	+	25.5893561619106	119.870453076621	190334154
chr3	192395516	192395916	vehicle	-1.02068865342525	+	38.9403245942118	79.005525891409	192395716
chr3	194042953	194043353	vehicle	-1.47641524638007	+	24.4767754592188	68.1082119753526	194043153
chr3	194043502	194043902	vehicle	-1.0695982539062	+	15.5761298376847	32.6919417481692	194043702
chr3	194497744	194498144	vehicle	-1.59285715460218	+	25.5893561619106	77.1893069053996	194497944
chr3	194870719	194871119	vehicle	-1.05347858854292	+	77.8806491884236	161.643489754837	194870919
chr4	6463249	6463649	vehicle	-1.38218848421422	+	34.4900017834447	89.9028398074654	6463449
chr4	7547430	7547830	vehicle	-1.14389203625351	+	45.6158088103624	100.800153723522	7547630
chr4	8688167	8688567	vehicle	-1.03960351360836	+	30.0396789726777	61.7514455243197	8688367
chr4	9131329	9131729	vehicle	-1.0778658698898	+	32.2648403780612	68.1082119753526	9131529
chr4	10644023	10644423	vehicle	-1.03767348650996	+	36.7151631888283	75.3730879193902	10644223
chr4	11805871	11806271	vehicle	-1.02895626940885	+	26.7019368646024	54.4865695802821	11806071
chr4	12846222	12846622	vehicle	-1.35236329322213	+	43.3906474049789	110.789358146574	12846422
chr4	14446334	14446734	vehicle	-1.01635623262922	+	25.5893561619106	51.762241101268	14446534
chr4	15101401	15101801	vehicle	-1.10557755101176	+	36.7151631888283	79.005525891409	15101601
chr4	15717115	15717515	vehicle	-1.44896002158104	+	32.2648403780612	88.086620821456	15717315
chr4	16705379	16705779	vehicle	-1.09169202475681	+	20.0264526484518	42.6811461712209	16705579
chr4	16875536	16875936	vehicle	-1.26161702619913	+	17.8012912430683	42.6811461712209	16875736
chr4	18051256	18051656	vehicle	-1.04263120630593	+	23.3641947565271	48.1298031292492	18051456
chr4	20378214	20378614	vehicle	-1.13329292922359	+	17.8012912430683	39.0487081992021	20378414
chr4	21749438	21749838	vehicle	-1.29199067524264	+	26.7019368646024	65.3838834963385	21749638
chr4	23879135	23879535	vehicle	-1.23904179529369	+	41.1654859995953	97.167715751503	23879335
chr4	23999730	24000130	vehicle	-1.23427517738636	+	18.91387194576	44.4973651572303	23999930
chr4	29372983	29373383	vehicle	-1.31471075174273	+	23.3641947565271	58.1190075523009	29373183
chr4	30837141	30837541	vehicle	-1.06692411960787	+	33.377421080753	69.924430961362	30837341
chr4	31647718	31648118	vehicle	-1.67226275636081	+	23.3641947565271	74.4649784263855	31647918
chr4	32472856	32473256	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	32473056
chr4	33381827	33382227	vehicle	-1.35910487110118	+	31.1522596753694	79.9136353844137	33382027
chr4	33850484	33850884	vehicle	-1.15633557588508	+	57.8541965399718	128.951548006668	33850684
chr4	34148477	34148877	vehicle	-1.10999284149976	+	50.0661316211295	108.065029667559	34148677
chr4	36053943	36054343	vehicle	-1.06873617139421	+	103.470005350334	217.038168828124	36054143
chr4	36225498	36225898	vehicle	-1.24759655588419	+	24.4767754592188	58.1190075523009	36225698
chr4	37478229	37478629	vehicle	-1.08553979777522	+	27.8145175672941	59.0271170453056	37478429
chr4	38328174	38328574	vehicle	-1.29199067524264	+	48.9535509184377	119.870453076621	38328374
chr4	40719006	40719406	vehicle	-1.1809593628539	+	20.0264526484518	45.405474650235	40719206
chr4	44523034	44523434	vehicle	-1.9185322797152	+	21.1390333511435	79.9136353844137	44523234
chr4	46249433	46249833	vehicle	-1.51438309657909	+	11.1258070269177	31.7838322551645	46249633
chr4	46484822	46485222	vehicle	-1.34643845926502	+	28.9270982699859	73.5568689333808	46485022
chr4	47251747	47252147	vehicle	-1.14312728932816	+	37.82774389152	83.5460733564325	47251947
chr4	47374448	47374848	vehicle	-1.06610926782632	+	25.5893561619106	53.5784600872774	47374648
chr4	48041829	48042229	vehicle	-1.16645979315879	+	22.2516140538353	49.9460221152586	48042029
chr4	52407586	52407986	vehicle	-1.50220838263299	+	18.91387194576	53.5784600872774	52407786
chr4	56764811	56765211	vehicle	-1.01188275604991	+	18.91387194576	38.1405987061974	56765011
chr4	57102051	57102451	vehicle	-1.8769531759638	+	26.7019368646024	98.0758252445077	57102251
chr4	57410278	57410678	vehicle	-1.00342117730171	+	63.4171000534306	127.135329020658	57410478
chr4	58602102	58602502	vehicle	-1.78949033471346	+	18.91387194576	65.3838834963385	58602302
chr4	60042921	60043321	vehicle	-1.10130711363353	+	38.9403245942118	83.5460733564325	60043121
chr4	60658602	60659002	vehicle	-1.02895626940885	+	28.9270982699859	59.0271170453056	60658802
chr4	61512098	61512498	vehicle	-1.01635623262922	+	51.1787123238212	103.524482202536	61512298
chr4	61583706	61584106	vehicle	-1.00147553298674	+	58.9667772426636	118.054234090611	61583906
chr4	73726005	73726405	vehicle	-1.31471075174273	+	46.7283895130542	116.238015104602	73726205
chr4	76665197	76665597	vehicle	-1.06066512913619	+	40.0529052969036	83.5460733564325	76665397
chr4	77203591	77203991	vehicle	-1.57209859443538	+	15.5761298376847	46.3135841432398	77203791
chr4	79232541	79232941	vehicle	-1.36599125668642	+	21.1390333511435	54.4865695802821	79232741
chr4	83860082	83860482	vehicle	-1.44399376868769	+	23.3641947565271	63.5676645103291	83860282
chr4	84593835	84594235	vehicle	-1.814831464056	+	32.2648403780612	113.513686625588	84594035
chr4	84995408	84995808	vehicle	-1.09169202475681	+	20.0264526484518	42.6811461712209	84995608
chr4	85489270	85489670	vehicle	-1.01961840482951	+	34.4900017834447	69.924430961362	85489470
chr4	89122082	89122482	vehicle	-1.1364209667774	+	83.4435527018824	183.43811758695	89122282
chr4	89416967	89417367	vehicle	-1.09405129763074	+	28.9270982699859	61.7514455243197	89417167
chr4	89422562	89422962	vehicle	-1.35088436429621	+	44.5032281076706	113.513686625588	89422762
chr4	90727927	90728327	vehicle	-1.32593800716598	+	31.1522596753694	78.0974163984043	90728127
chr4	94516093	94516493	vehicle	-1.32718010370494	+	30.0396789726777	75.3730879193902	94516293
chr4	95045443	95045843	vehicle	-2.10912661809283	+	15.5761298376847	67.2001024823479	95045643
chr4	95572544	95572944	vehicle	-1.02895626940885	+	26.7019368646024	54.4865695802821	95572744
chr4	95994745	95995145	vehicle	-1.29199067524264	+	28.9270982699859	70.8325404543667	95994945
chr4	99815469	99815869	vehicle	-1.0695982539062	+	15.5761298376847	32.6919417481692	99815669
chr4	101953936	101954336	vehicle	-1.41063517174126	+	38.9403245942118	103.524482202536	101954136
chr4	102575426	102575826	vehicle	-1.48943673944886	+	27.8145175672941	78.0974163984043	102575626
chr4	106444637	106445037	vehicle	-1.42787410332442	+	30.0396789726777	80.8217448774184	106444837
chr4	107243200	107243600	vehicle	-1.14312728932816	+	18.91387194576	41.7730366782162	107243400
chr4	108135482	108135882	vehicle	-1.13766252885135	+	25.5893561619106	56.3027885662915	108135682
chr4	108644200	108644600	vehicle	-1.04144721359205	+	76.7680684857318	158.011051782818	108644400
chr4	109352907	109353307	vehicle	-1.10557755101176	+	24.4767754592188	52.6703505942727	109353107
chr4	111806333	111806733	vehicle	-1.26502362764238	+	20.0264526484518	48.1298031292492	111806533
chr4	111934295	111934695	vehicle	-1.27688378285244	+	71.205164972273	172.540803670893	111934495
chr4	114005851	114006251	vehicle	-1.32851655126776	+	28.9270982699859	72.6487594403761	114006051
