seqnames	start	end	width	strand	name	log2FC.CD28.negative_vs_CD28.positive.	strand.1	CD28.negative	CD28.positive	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr16	11025063	11025462	400	*	CD28-negative	1.28298713378072	+	74.0679222164133	30.4377503401191	11025262	Promoter	16	11024867	11048512	23646	1	23274	ENST00000463459.1	196	CLEC16A
chr16	11166038	11166437	400	*	CD28-negative	1.00107471774124	+	43.5149043021428	21.7412502429422	11166237	Exon (ENST00000409790.6/23274, exon 23 of 24)	16	11126010	11150317	24308	1	23274	ENST00000459723.1	40028	CLEC16A
chr16	20683843	20684242	400	*	CD28-negative	1.0803579672657	+	66.661129994772	31.5248128522663	20684042	Intron (ENST00000568235.5/6296, intron 1 of 4)	16	20623237	20691256	68020	2	116285	ENST00000307493.8	7014	ACSM1
chr16	30884774	30885173	400	*	CD28-negative	1.07219470912807	+	73.1420731887081	34.7860003887076	30884973	Intron (ENST00000570025.1/101928736, intron 1 of 1)	16	30888122	30895136	7015	1	101928736	ENST00000665761.1	-2949	NA
chr16	56614588	56614987	400	*	CD28-negative	1.25209312583494	+	152.765089571352	64.1366882166796	56614787	Distal Intergenic	16	56617476	56618818	1343	1	4500	ENST00000565768.1	-2489	MT1L
chr16	58366278	58366677	400	*	CD28-negative	1.36986458446069	+	81.4747144380546	31.5248128522663	58366477	Intron (ENST00000561952.1/ENST00000561952.1, intron 1 of 1)	16	58392394	58405481	13088	1	64785	ENST00000426538.6	-25717	GINS3
chr16	58459362	58459761	400	*	CD28-negative	1.31861104351144	+	75.9196202718236	30.4377503401191	58459561	Intron (ENST00000561906.5/ENST00000561906.5, intron 2 of 3)	16	58462846	58504649	41804	1	65009	ENST00000568999.5	-3085	NDRG4
chr16	58854395	58854794	400	*	CD28-negative	1.62639495607853	+	53.6992436068996	17.3930001943538	58854594	Intron (ENST00000568134.6/ENST00000568134.6, intron 3 of 3)	16	58716013	58734342	18330	2	2806	ENST00000564400.5	-120053	GOT2
chr16	69438468	69438867	400	*	CD28-negative	1.33319857973449	+	65.7352809670668	26.0895002915307	69438667	Intron (ENST00000514123.5/80777, intron 1 of 2)	16	69424849	69459572	34724	1	80777	ENST00000568342.2	13619	CYB5B
chr16	74760399	74760798	400	*	CD28-negative	1.27430489068092	+	65.7352809670668	27.1765628036778	74760598	Intron (ENST00000219368.8/79152, intron 1 of 6)	16	74712969	74774820	61852	2	79152	ENST00000219368.8	14022	FA2H
chr16	77656984	77657383	400	*	CD28-negative	1.18345146022981	+	44.440753329848	19.567125218648	77657183	Exon (ENST00000624623.1/ENST00000624623.1, exon 1 of 1)	16	77722492	77742260	19769	1	283927	ENST00000613075.4	-65109	NUDT7
chr17	1498851	1499250	400	*	CD28-negative	1.07507529918501	+	43.5149043021428	20.6541877307951	1499050	Promoter	17	1496489	1498201	1713	2	51763	ENST00000461552.1	-650	INPP5K
chr17	6846104	6846503	400	*	CD28-negative	1.20137336822707	+	49.995847496079	21.7412502429422	6846303	Distal Intergenic	17	6853861	6902192	48332	1	245	ENST00000574727.5	-7358	ALOX12P2
chr17	30253279	30253678	400	*	CD28-negative	1.13098404033567	+	49.995847496079	22.8283127550894	30253478	Intron (ENST00000261714.11/642, intron 11 of 11)	17	30194319	30236002	41684	2	6532	ENST00000401766.6	-17277	SLC6A4
chr17	32860163	32860562	400	*	CD28-negative	1.19467871565306	+	39.8115081913221	17.3930001943538	32860362	Intron (ENST00000318217.10/4642, intron 1 of 21)	17	32492609	32863043	370435	2	4642	ENST00000394649.8	2481	MYO1D
chr17	35963617	35964016	400	*	CD28-negative	1.27091430148015	+	125.915467767903	52.1790005830614	35963816	Intron (ENST00000618141.1/ENST00000618141.1, intron 1 of 1)	17	35976493	35978263	1771	2	6360	ENST00000613642.4	14247	CCL16
chr17	47810176	47810575	400	*	CD28-negative	1.03144836678476	+	44.440753329848	21.7412502429422	47810375	Intron (ENST00000007414.8/114881, intron 18 of 22)	17	47808216	47809115	900	2	114881	ENST00000578461.1	-1061	OSBPL7
chr17	49717580	49717979	400	*	CD28-negative	1.02348708108207	+	234.239804009407	115.228626287594	49717779	5' UTR	17	49711345	49719894	8550	2	81558	ENST00000503573.5	1915	FAM117A
chr17	56870086	56870485	400	*	CD28-negative	1.63348438086485	+	47.2183004129635	15.2188751700596	56870285	Intron (ENST00000648772.1/7706, intron 8 of 12)	17	56862186	56863289	1104	1	8526	ENST00000570738.1	7900	DGKE
chr17	57463200	57463599	400	*	CD28-negative	1.11835643200792	+	722.16224161003	332.641128717016	57463399	Intron (ENST00000416426.6/124540, intron 6 of 13)	17	57444487	57596950	152464	1	124540	ENST00000582772.1	18713	MSI2
chr17	59601105	59601504	400	*	CD28-negative	1.22297982441644	+	68.5128280501823	29.350687827972	59601304	Intron (ENST00000251241.9/79665, intron 14 of 17)	17	59599374	59605656	6283	1	79665	ENST00000578204.1	1731	DHX40
chr17	66638687	66639086	400	*	CD28-negative	1.02367101619304	+	68.5128280501823	33.6989378765605	66638886	Intron (ENST00000413366.8/5578, intron 3 of 16)	17	66787072	66787168	97	1	693219	ENST00000385208.1	-147986	MIR634
chr17	74945541	74945940	400	*	CD28-negative	1.49880690119368	+	67.5869790224771	23.9153752672365	74945740	Intron (ENST00000328801.6/347741, intron 5 of 6)	17	74950743	74954972	4230	2	283987	ENST00000532395.5	9032	HID1
chr17	77233822	77234221	400	*	CD28-negative	1.51973484809424	+	93.5107517982218	32.6118753644134	77234021	Distal Intergenic	17	77212715	77214347	1633	1	6397	ENST00000588721.1	21107	SEC14L1
chr18	3485094	3485493	400	*	CD28-negative	1.06797424280987	+	59.2543377731306	28.2636253158249	3485293	Distal Intergenic	18	3466297	3478978	12682	1	100505592	ENST00000579007.5	18797	NA
chr18	4230470	4230869	400	*	CD28-negative	1.01995272794693	+	46.2924513852583	22.8283127550894	4230669	Intron (ENST00000315677.8/9229, intron 1 of 12)	18	3983108	4248697	265590	2	9229	ENST00000581550.5	17828	DLGAP1
chr18	14100850	14101249	400	*	CD28-negative	1.01077479852001	+	179.614711374802	89.1391259960632	14101049	3' UTR	18	14082167	14132428	50262	2	162655	ENST00000591393.1	31179	ZNF519
chr18	14189869	14190268	400	*	CD28-negative	1.51496560394637	+	139.80320318348	48.91781304662	14190068	Intron (ENST00000581363.5/440482, intron 3 of 3)	18	14179395	14244811	65417	1	440482	ENST00000431648.8	10474	NA
chr18	14190741	14191140	400	*	CD28-negative	1.23789924425218	+	66.661129994772	28.2636253158249	14190940	Exon (ENST00000391027.1/ENST00000391027.1, exon 1 of 1)	18	14179395	14244811	65417	1	440482	ENST00000431648.8	11346	NA
chr18	22667965	22668364	400	*	CD28-negative	1.24954065068758	+	62.0318848562461	26.0895002915307	22668164	Distal Intergenic	18	22723503	22731565	8063	2	101927571	ENST00000581177.1	63201	RP11-370A5.1
chr18	23283935	23284334	400	*	CD28-negative	1.01303632967088	+	100.917544019863	50.0048755587672	23284134	Intron (ENST00000581444.5/85019, intron 14 of 15)	18	23204387	23331215	126829	2	85019	ENST00000578790.5	46881	TMEM241
chr18	23377668	23378067	400	*	CD28-negative	1.02322785997979	+	97.2141479090425	47.8307505344729	23377867	3' UTR	18	23297748	23370281	72534	2	85019	ENST00000583048.5	-7387	TMEM241
chr18	44521652	44522051	400	*	CD28-negative	1.08100419125899	+	71.2903751332978	33.6989378765605	44521851	Intron (ENST00000664723.1/101927921, intron 1 of 4)	18	44324277	44531462	207186	2	101927921	ENST00000665202.1	9411	LINC01478
chr18	44887188	44887587	400	*	CD28-negative	1.38375011071564	+	133.322259989544	51.0919380709143	44887387	Intron (ENST00000677068.1/26040, intron 3 of 5)	18	44970082	44970166	85	2	100422829	ENST00000577285.1	82579	MIR4319
chr18	48124940	48125339	400	*	CD28-negative	1.01233954383705	+	208.316031233662	103.270938653976	48125139	Intron (ENST00000590800.6/201501, intron 3 of 4)	18	48026673	48137361	110689	2	201501	ENST00000535628.6	12022	ZBTB7C
chr18	49071316	49071715	400	*	CD28-negative	1.11988633145234	+	68.5128280501823	31.5248128522663	49071515	Intron (ENST00000675505.1/54808, intron 17 of 17)	18	49049687	49049768	82	2	100616420	ENST00000581563.1	-21548	MIR4744
chr18	51039155	51039554	400	*	CD28-negative	1.22213192839387	+	58.3284887454255	25.0024377793836	51039354	Intron (ENST00000590722.2/4089, intron 2 of 8)	18	51044959	51048798	3840	1	4089	ENST00000589941.1	-5405	SMAD4
chr18	54776284	54776683	400	*	CD28-negative	1.1023146975044	+	112.027732352325	52.1790005830614	54776483	Intron (ENST00000586570.5/5874, intron 2 of 4)	18	54828477	54895516	67040	1	5874	ENST00000262094.10	-51794	RAB27B
chr18	55249595	55249994	400	*	CD28-negative	1.18345146022981	+	318.492065530577	140.231064066977	55249794	Intron (ENST00000354452.8/6925, intron 15 of 19)	18	55228260	55257495	29236	2	6925	ENST00000626466.1	7501	TCF4
chr18	63224585	63224984	400	*	CD28-negative	1.02298678803656	+	125.915467767903	61.9625631923854	63224784	Intron (ENST00000678134.1/596, intron 2 of 2)	18	63128212	63161869	33658	2	596	ENST00000590515.1	-62716	BCL2
chr18	63992768	63993167	400	*	CD28-negative	1.13519629162258	+	45.3666023575531	20.6541877307951	63992967	Intron (ENST00000636430.1/5271, intron 6 of 7)	18	63985176	64005667	20492	1	5271	ENST00000493661.2	7592	SERPINB8
chr18	70197905	70198304	400	*	CD28-negative	1.05599055104755	+	76.8454692995288	36.9601254130018	70198104	Promoter	18	70003804	70197686	193883	2	25914	ENST00000583043.5	-219	RTTN
chr18	73975244	73975643	400	*	CD28-negative	1.42833851935334	+	73.1420731887081	27.1765628036778	73975443	Intron (ENST00000581541.1/ENST00000581541.1, intron 1 of 2)	18	74073504	74078684	5181	2	201456	ENST00000579108.1	103041	FBXO15
chr18	75408871	75409270	400	*	CD28-negative	1.13317825374858	+	174.059617208571	79.3555633867392	75409070	Intron (ENST00000578340.4/ENST00000578340.4, intron 2 of 3)	18	75409872	75427634	17763	2	284274	ENST00000382638.3	18364	SMIM21
chr18	76265897	76266296	400	*	CD28-negative	1.1728042160303	+	41.6632062467325	18.4800627065009	76266096	Distal Intergenic	18	76209476	76215824	6349	1	105372207	ENST00000658613.1	56421	NA
chr19	29704874	29705273	400	*	CD28-negative	1.12455777117624	+	59.2543377731306	27.1765628036778	29705073	Intron (ENST00000623113.1/83636, intron 1 of 1)	19	29702819	29708640	5822	2	83636	ENST00000591243.1	3367	C19orf12
chr19	30153308	30153707	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	30153507	Distal Intergenic	19	30228290	30300669	72380	1	9745	ENST00000590564.5	-74583	ZNF536
chr19	31015810	31016209	400	*	CD28-negative	1.20898655233694	+	70.3645261055926	30.4377503401191	31016009	Distal Intergenic	19	31167457	31169615	2159	1	107985312	ENST00000660210.1	-151248	NA
chr19	32355355	32355754	400	*	CD28-negative	1.1189112080351	+	47.2183004129635	21.7412502429422	32355554	Intron (ENST00000311921.8/22847, intron 2 of 5)	19	32345672	32385765	40094	1	22847	ENST00000544431.5	9683	ZNF507
chr19	35405230	35405629	400	*	CD28-negative	1.16696333744124	+	80.5488654103495	35.8730629008547	35405429	Promoter	19	35405607	35416840	11234	1	100128682	ENST00000536898.5	0	LINC01531
chr19	47723518	47723917	400	*	CD28-negative	1.00287921458799	+	37.0339611082067	18.4800627065009	47723717	Intron (ENST00000599924.1/ENST00000599924.1, intron 1 of 2)	19	47726169	47731508	5340	1	30846	ENST00000602215.1	-2252	EHD2
chr19	48424572	48424971	400	*	CD28-negative	1.07653625631329	+	48.1441494406686	22.8283127550894	48424771	Intron (ENST00000263269.3/2906, intron 10 of 12)	19	48445841	48451202	5362	1	83743	ENST00000598711.1	-20870	GRWD1
chr19	48978844	48979243	400	*	CD28-negative	1.05158601235583	+	187.021503596444	90.2261885082103	48979043	Promoter	19	48970944	48978233	7290	2	2997	ENST00000496048.1	-611	GYS1
chr2	6464712	6465111	400	*	CD28-negative	1.32640941407185	+	49.0699984683738	19.567125218648	6464911	Distal Intergenic	2	6366010	6375422	9413	2	101929390	ENST00000448901.1	-89290	LINC01247
chr2	6906282	6906681	400	*	CD28-negative	1.04143245535738	+	295.345839837948	143.492251603419	6906481	Exon (ENST00000607613.1/ENST00000607613.1, exon 1 of 1)	2	6912318	6914412	2095	2	386597	ENST00000668217.1	7731	RNF144A-AS1
chr2	6946741	6947140	400	*	CD28-negative	1.04727333394644	+	305.530179142705	147.840501652007	6946940	Intron (ENST00000320892.11/9781, intron 2 of 8)	2	6933084	7024396	91313	1	9781	ENST00000480970.1	13657	RNF144A
chr2	9763622	9764021	400	*	CD28-negative	1.35337646167212	+	66.661129994772	26.0895002915307	9763821	Intron (ENST00000474667.1/ENST00000474667.1, intron 1 of 1)	2	9843443	9846113	2671	1	9014	ENST00000625239.2	-79422	TAF1B
chr2	13545286	13545685	400	*	CD28-negative	1.10772413406656	+	154.616787626763	71.7461258017094	13545485	Intron (ENST00000434509.1/ENST00000434509.1, intron 1 of 1)	2	12966431	13007029	40599	2	100506474	ENST00000662367.1	-538257	AC064875.2
chr2	15497024	15497423	400	*	CD28-negative	1.27091430148015	+	47.2183004129635	19.567125218648	15497223	Intron (ENST00000281513.10/51594, intron 11 of 51)	2	15478245	15511303	33059	2	51594	ENST00000427792.1	13880	NBAS
chr2	17300112	17300511	400	*	CD28-negative	1.32912891542544	+	54.6250926346048	21.7412502429422	17300311	Distal Intergenic	2	17510584	17518439	7856	2	729475	ENST00000399080.2	217928	RAD51AP2
chr2	23445543	23445942	400	*	CD28-negative	1.04303634105997	+	69.4386770778875	33.6989378765605	23445742	Intron (ENST00000486442.6/114818, intron 1 of 13)	2	23385179	23708606	323428	1	114818	ENST00000486442.6	60364	KLHL29
chr2	23551880	23552279	400	*	CD28-negative	1.05569591303143	+	133.322259989544	64.1366882166796	23552079	Intron (ENST00000486442.6/114818, intron 2 of 13)	2	23532585	23644285	111701	1	114818	ENST00000489446.1	19295	KLHL29
chr2	23609258	23609657	400	*	CD28-negative	1.25873958753404	+	54.6250926346048	22.8283127550894	23609457	Intron (ENST00000486442.6/114818, intron 3 of 13)	2	23642392	23697932	55541	1	114818	ENST00000288548.5	-32735	KLHL29
chr2	28055579	28055978	400	*	CD28-negative	1.16073138372972	+	77.771318327234	34.7860003887076	28055778	Intron (ENST00000344773.6/9577, intron 6 of 12)	2	27996367	27996449	83	1	100422965	ENST00000584745.1	59212	MIR4263
chr2	29810888	29811287	400	*	CD28-negative	1.02475371421075	+	39.8115081913221	19.567125218648	29811087	Intron (ENST00000389048.8/238, intron 1 of 28)	2	29192777	29717700	524924	2	238	ENST00000618119.4	-93188	ALK
chr2	36163836	36164235	400	*	CD28-negative	1.40887157426382	+	49.0699984683738	18.4800627065009	36164035	Distal Intergenic	2	36355778	36551135	195358	1	51232	ENST00000280527.7	-191543	CRIM1
chr2	40032940	40033339	400	*	CD28-negative	1.47412862113273	+	126.841316795608	45.6566255101787	40033139	Intron (ENST00000599740.1/100128590, intron 1 of 1)	2	40042350	40105422	63073	1	100128590	ENST00000439606.5	-9011	SLC8A1-AS1
chr2	43401968	43402367	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	43402167	Intron (ENST00000405975.6/63892, intron 28 of 37)	2	43333155	43398058	64904	2	63892	ENST00000473004.5	-3910	THADA
chr2	44806712	44807111	400	*	CD28-negative	1.38312380506617	+	45.3666023575531	17.3930001943538	44806911	Distal Intergenic	2	44704285	44772113	67829	1	79823	ENST00000613618.1	102427	CAMKMT
chr2	45822200	45822599	400	*	CD28-negative	1.43137897367339	+	52.7733945791945	19.567125218648	45822399	Intron (ENST00000421201.1/5581, intron 2 of 2)	2	45697972	45852026	154055	1	5581	ENST00000497602.1	124228	PRKCE
chr2	46033075	46033474	400	*	CD28-negative	1.03144836678476	+	166.65282498693	81.5296884110334	46033274	Intron (ENST00000306156.8/5581, intron 10 of 14)	2	46000902	46010964	10063	1	5581	ENST00000394874.1	32173	PRKCE
chr2	46316533	46316932	400	*	CD28-negative	1.25779880168989	+	135.173958044954	56.5272506316498	46316732	Intron (ENST00000460015.1/2034, intron 1 of 1)	2	46335690	46356293	20604	1	2034	ENST00000475822.1	-18758	EPAS1
chr2	46395100	46395499	400	*	CD28-negative	1.14038273833792	+	40.7373572190273	18.4800627065009	46395299	Promoter	2	46392294	46394228	1935	2	105374582	ENST00000665509.1	-872	NA
chr2	64982229	64982628	400	*	CD28-negative	1.07961564924527	+	62.0318848562461	29.350687827972	64982428	Intron (ENST00000653778.1/400958, intron 2 of 3)	2	64988477	65016554	28078	1	6509	ENST00000493121.5	-5849	SLC1A4
chr2	69054406	69054805	400	*	CD28-negative	1.18874575989932	+	84.2522615211701	36.9601254130018	69054605	Intron (ENST00000303714.9/84168, intron 3 of 17)	2	69075603	69135169	59567	1	84168	ENST00000482235.1	-20798	ANTXR1
chr2	80525150	80525549	400	*	CD28-negative	1.28298713378072	+	55.55094166231	22.8283127550894	80525349	Intron (ENST00000466387.5/1496, intron 13 of 21)	2	80589339	80608489	19151	1	1496	ENST00000467892.1	-63790	CTNNA2
chr2	96546175	96546574	400	*	CD28-negative	1.05220692695155	+	51.8475455514893	25.0024377793836	96546374	Promoter	2	96547390	96552634	5245	1	10865	ENST00000497920.1	-816	ARID5A
chr2	97673835	97674234	400	*	CD28-negative	1.82981450561511	+	88.881506659696	25.0024377793836	97674034	Promoter	2	97674203	97675928	1726	1	728537	ENST00000615201.4	0	LINC01125
chr2	121095239	121095638	400	*	CD28-negative	1.19291178947887	+	47.2183004129635	20.6541877307951	121095438	Distal Intergenic	2	121224164	121234274	10111	2	29842	ENST00000464621.1	138636	TFCP2L1
chr2	138060297	138060696	400	*	CD28-negative	1.78401081600198	+	86.1039595765805	25.0024377793836	138060496	Distal Intergenic	2	138101878	138107178	5301	1	105373635	ENST00000446520.2	-41182	AC069394.1
chr2	141195036	141195435	400	*	CD28-negative	1.06386984447713	+	49.995847496079	23.9153752672365	141195235	Intron (ENST00000389484.8/53353, intron 6 of 90)	2	140586626	140586685	60	2	102465692	ENST00000635801.1	-608351	MIR7157
chr2	143379858	143380257	400	*	CD28-negative	1.18345146022981	+	111.10188332462	48.91781304662	143380057	Intron (ENST00000552641.5/55843, intron 6 of 7)	2	143435264	143437103	1840	1	55843	ENST00000548800.1	-55007	ARHGAP15
chr2	143704434	143704833	400	*	CD28-negative	1.24485200489395	+	59.2543377731306	25.0024377793836	143704633	Intron (ENST00000295095.11/55843, intron 13 of 13)	2	143706411	143768348	61938	1	55843	ENST00000549060.1	-1578	ARHGAP15
chr2	144454791	144455190	400	*	CD28-negative	1.16696333744124	+	241.646596231048	107.619188702564	144454990	Promoter	2	144388134	144455173	67040	2	9839	ENST00000440875.6	0	ZEB2
chr2	144553408	144553807	400	*	CD28-negative	1.39777058103057	+	91.6590537428115	34.7860003887076	144553607	Intron (ENST00000413525.2/101928455, intron 1 of 2)	2	144523552	144524651	1100	2	105373656	ENST00000475115.3	-28757	NA
chr2	152686918	152687317	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	152687117	Intron (ENST00000410080.8/55660, intron 5 of 25)	2	152679129	152693111	13983	2	55660	ENST00000467114.2	5794	PRPF40A
chr2	159736125	159736524	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	159736324	Intron (ENST00000539065.5/64844, intron 2 of 7)	2	159733965	159767409	33445	1	64844	ENST00000409591.5	2160	MARCH7
chr2	160294300	160294699	400	*	CD28-negative	1.4464858660636	+	59.2543377731306	21.7412502429422	160294499	Intron (ENST00000474820.5/5937, intron 7 of 15)	2	160274518	160284867	10350	2	5937	ENST00000490637.5	-9433	RBMS1
chr2	164620919	164621318	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	164621118	Promoter	2	164492812	164621392	128581	2	2888	ENST00000488342.5	74	GRB14
chr2	164826525	164826924	400	*	CD28-negative	1.24646125775561	+	36.1081120805015	15.2188751700596	164826724	Intron (ENST00000392717.6/22837, intron 2 of 14)	2	164840661	165067564	226904	1	101929633	ENST00000670672.1	-13737	AC019181.2
chr2	168024062	168024461	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	168024261	Intron (ENST00000487143.5/27347, intron 5 of 8)	2	167964308	168012661	48354	2	27347	ENST00000461000.1	-11401	STK39
chr2	173133143	173133542	400	*	CD28-negative	1.09856256264329	+	81.4747144380546	38.0471879251489	173133342	Intron (ENST00000539448.5/51776, intron 2 of 11)	2	173160010	173191177	31168	1	51776	ENST00000480606.1	-26468	AC013461.1
chr2	182949530	182949929	400	*	CD28-negative	1.07326854247938	+	77.771318327234	36.9601254130018	182949729	Intron (ENST00000361354.9/10787, intron 23 of 30)	2	182928119	182947162	19044	2	10787	ENST00000478449.5	-2368	NCKAP1
chr2	188235287	188235686	400	*	CD28-negative	1.06928044031049	+	786.971673549391	375.036566690754	188235486	Intron (ENST00000434418.2/104355152, intron 1 of 3)	2	188227820	188287634	59815	2	104355152	ENST00000415357.1	51948	NA
chr2	188870291	188870690	400	*	CD28-negative	1.37846744263495	+	53.6992436068996	20.6541877307951	188870490	Distal Intergenic	2	188734155	188790104	55950	2	116093	ENST00000649108.1	-80187	DIRC1
chr2	191748541	191748940	400	*	CD28-negative	1.05792057814595	+	61.106035828541	29.350687827972	191748740	Distal Intergenic	2	191792797	191820257	27461	1	729254	ENST00000413304.3	-43857	NA
chr2	196360667	196361066	400	*	CD28-negative	1.01127048484713	+	65.7352809670668	32.6118753644134	196360866	Promoter	2	196322478	196361832	39355	2	57520	ENST00000647314.1	766	HECW2
chr2	198309648	198310047	400	*	CD28-negative	1.10098930003783	+	62.9577338839513	29.350687827972	198309847	Intron (ENST00000625084.1/ENST00000625084.1, intron 1 of 1)	2	198301408	198314714	13307	2	101927619	ENST00000451266.1	4667	NA
chr2	199962230	199962629	400	*	CD28-negative	1.33957066214709	+	96.2882988813373	38.0471879251489	199962429	Intron (ENST00000295079.6/79568, intron 5 of 5)	2	199959266	199963836	4571	1	79568	ENST00000469156.1	2964	C2orf47
chr2	200922477	200922876	400	*	CD28-negative	1.03144836678476	+	144.432448322006	70.6590632895623	200922676	Promoter	2	200920221	200921738	1518	2	4999	ENST00000487853.1	-739	ORC2
chr2	201750527	201750926	400	*	CD28-negative	1.00036068900066	+	93.5107517982218	46.7436880223258	201750726	Intron (ENST00000264276.11/57679, intron 7 of 33)	2	201701687	201744388	42702	2	57679	ENST00000439495.5	-6139	ALS2
chr2	202113835	202114234	400	*	CD28-negative	1.38252280733163	+	138.877354155775	53.2660630952085	202114034	Exon (ENST00000409819.2/729224, exon 2 of 3)	2	202075410	202117058	41649	2	729224	ENST00000409819.2	2824	NA
chr2	212843840	212844239	400	*	CD28-negative	1.3631574824647	+	137.025656100365	53.2660630952085	212844039	Intron (ENST00000415387.1/ENST00000415387.1, intron 4 of 4)	2	212795340	212819264	23925	1	102725079	ENST00000453965.2	48500	AC093381.2
chr2	215409235	215409634	400	*	CD28-negative	1.03944115753829	+	167.578674014635	81.5296884110334	215409434	Promoter	2	215408319	215409950	1632	2	2335	ENST00000471193.1	316	FN1
chr2	215410879	215411278	400	*	CD28-negative	1.39104687963817	+	179.614711374802	68.4849382652681	215411078	Promoter	2	215408319	215409950	1632	2	2335	ENST00000471193.1	-929	FN1
chr2	215982413	215982812	400	*	CD28-negative	1.45748486501286	+	146.284146377416	53.2660630952085	215982612	Intron (ENST00000263268.11/55686, intron 2 of 4)	2	215942584	216013551	70968	2	55686	ENST00000263268.11	30739	MREG
chr2	217086167	217086566	400	*	CD28-negative	1.11756352457335	+	99.0658459644528	45.6566255101787	217086366	Distal Intergenic	2	217261699	217308292	46594	1	105373877	ENST00000657920.1	-175133	NA
chr2	224449418	224449817	400	*	CD28-negative	1.19064696163401	+	62.0318848562461	27.1765628036778	224449617	Distal Intergenic	2	224473902	224480124	6223	2	8452	ENST00000497715.1	30307	CUL3
chr2	230913785	230914184	400	*	CD28-negative	1.76841396095096	+	55.55094166231	16.3059376822067	230913984	Intron (ENST00000444078.5/9290, intron 1 of 2)	2	230907318	230925226	17909	2	9290	ENST00000444078.5	11042	GPR55
chr2	233714146	233714545	400	*	CD28-negative	1.44083930292246	+	94.436600825927	34.7860003887076	233714345	Intron (ENST00000373450.4/54576, intron 1 of 4)	2	233712992	233773299	60308	1	54579	ENST00000373414.3	1154	UGT1A5
chr20	3115522	3115921	400	*	CD28-negative	1.35337646167212	+	66.661129994772	26.0895002915307	3115721	Intron (ENST00000446537.5/100134015, intron 5 of 6)	20	3110637	3116723	6087	1	100134015	ENST00000454019.1	4885	UBOX5-AS1
chr20	4671677	4672076	400	*	CD28-negative	1.02367101619304	+	68.5128280501823	33.6989378765605	4671876	Intron (ENST00000652447.1/ENST00000652447.1, intron 1 of 1)	20	4686350	4701590	15241	1	5621	ENST00000430350.2	-14274	PRNP
chr20	8394296	8394695	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	8394495	Intron (ENST00000637919.1/23236, intron 3 of 32)	20	8371080	8647908	276829	1	23236	ENST00000626114.2	23216	PLCB1
chr20	10592856	10593255	400	*	CD28-negative	1.28298713378072	+	55.55094166231	22.8283127550894	10593055	Intron (ENST00000334534.10/128710, intron 4 of 7)	20	10598675	10636829	38155	1	128710	ENST00000488816.1	-5420	SLX4IP
chr20	13119515	13119914	400	*	CD28-negative	1.16951226927193	+	95.3624498536321	42.3954379737374	13119714	Intron (ENST00000399002.7/55304, intron 8 of 11)	20	13126646	13164471	37826	1	55304	ENST00000431275.1	-6732	SPTLC3
chr20	13430309	13430708	400	*	CD28-negative	1.35337646167212	+	105.546789158389	41.3083754615903	13430508	Intron (ENST00000480436.5/55617, intron 12 of 13)	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	-190635	NA
chr20	25099314	25099713	400	*	CD28-negative	1.05529510873912	+	56.4767906900151	27.1765628036778	25099513	Exon (ENST00000256654.8/ENST00000256654.8, exon 1 of 1)	20	25075463	25082141	6679	2	30813	ENST00000376709.9	-17173	VSX1
chr20	32018474	32018873	400	*	CD28-negative	1.30446686119117	+	80.5488654103495	32.6118753644134	32018673	Intron (ENST00000452892.3/140706, intron 4 of 9)	20	32010450	32032180	21731	1	140706	ENST00000262659.12	8024	CCM2L
chr20	57423643	57424042	400	*	CD28-negative	1.18345146022981	+	37.0339611082067	16.3059376822067	57423842	Distal Intergenic	20	57384160	57393062	8903	2	100291105	ENST00000417346.1	-30581	NA
chr20	57772448	57772847	400	*	CD28-negative	1.79589469737307	+	49.0699984683738	14.1318126579125	57772647	Distal Intergenic	20	57659550	57711536	51987	2	56937	ENST00000472841.1	-60912	PMEPA1
chr20	62523847	62524246	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	62524046	Distal Intergenic	20	62544561	62547940	3380	2	253868	ENST00000670040.1	23694	NA
chr21	38839635	38840034	400	*	CD28-negative	1.35337646167212	+	74.9937712441185	29.350687827972	38839834	Intron (ENST00000663561.1/400867, intron 2 of 2)	21	38857539	38858861	1323	1	101928398	ENST00000671443.1	-17505	NA
chr21	38913338	38913737	400	*	CD28-negative	1.00190409117074	+	80.5488654103495	40.2213129494431	38913537	Promoter	21	38863676	38912921	49246	2	400867	ENST00000626259.2	-417	NA
chr21	39000507	39000906	400	*	CD28-negative	1.04564224836751	+	132.396410961839	64.1366882166796	39000706	Exon (ENST00000652155.1/ENST00000652155.1, exon 5 of 5)	21	38974429	38977774	3346	2	101928435	ENST00000433952.1	-22733	AF064858.7
