seqnames	start	end	width	strand	name	log2FC.IFNy_vs_vehicle.	strand.1	IFNy	vehicle	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr2	201227230	201227629	400	*	IFNy	2.35186551453208	+	111.258070269177	21.7946278321128	201227429	Intron (ENST00000272879.9/843, intron 9 of 9)	2	201233443	201286594	53152	1	841	ENST00000392263.6	-5814	CASP8
chr2	202249519	202249918	400	*	IFNy	1.85018933571676	+	114.595812377252	31.7838322551645	202249718	Distal Intergenic	2	202206187	202238599	32413	2	7341	ENST00000392245.5	-10920	SUMO1
chr2	202695122	202695521	400	*	IFNy	1.69861062675511	+	226.96646334912	69.924430961362	202695321	Intron (ENST00000392238.3/150864, intron 1 of 7)	2	202635489	202725232	89744	1	150864	ENST00000481658.1	59633	FAM117B
chr2	203934030	203934429	400	*	IFNy	1.43736173481369	+	93.4567790261083	34.5081607341786	203934229	Distal Intergenic	2	203936763	203961577	24815	1	29851	ENST00000316386.11	-2334	ICOS
chr2	204732054	204732453	400	*	IFNy	1.06348997935574	+	64.5296807561224	30.8757227621598	204732253	Intron (ENST00000406610.7/117583, intron 2 of 22)	2	204546000	205615813	1069814	1	117583	ENST00000358768.6	186054	PARD3B
chr2	205235384	205235783	400	*	IFNy	1.02993741964472	+	33.377421080753	16.3459708740846	205235583	Intron (ENST00000406610.7/117583, intron 15 of 22)	2	205293492	205301511	8020	1	117583	ENST00000465890.1	-57709	PARD3B
chr2	205747827	205748226	400	*	IFNy	1.56981203083734	+	140.185168539162	47.2216936362445	205748026	Intron (ENST00000360409.7/8828, intron 10 of 16)	2	205749691	205763807	14117	1	8828	ENST00000460987.1	-1465	NRP2
chr2	205967352	205967751	400	*	IFNy	1.02993741964472	+	33.377421080753	16.3459708740846	205967551	Distal Intergenic	2	206009705	206063244	53540	2	54891	ENST00000424117.5	95493	INO80D
chr2	206616084	206616483	400	*	IFNy	1.04299357247016	+	41.1654859995953	19.9784088461034	206616283	Intron (ENST00000264377.8/8745, intron 25 of 25)	2	206594835	206617855	23021	1	8745	ENST00000444281.1	21249	ADAM23
chr2	207008640	207009039	400	*	IFNy	1.58902128854027	+	245.88033529488	81.7298543704231	207008839	Distal Intergenic	2	206939518	206969474	29957	1	130749	ENST00000272852.4	69122	CPO
chr2	207283106	207283505	400	*	IFNy	1.88531385656527	+	218.065817727586	59.0271170453056	207283305	Intron (ENST00000412387.5/101927865, intron 4 of 4)	2	207269275	207269424	150	2	100302130	ENST00000408701.1	-13682	MIR1302-4
chr2	207337788	207338187	400	*	IFNy	1.00413111876887	+	657.535195290834	327.827526974697	207337987	Intron (ENST00000412387.5/101927865, intron 3 of 4)	2	207269275	207269424	150	2	100302130	ENST00000408701.1	-68364	MIR1302-4
chr2	207810806	207811205	400	*	IFNy	3.41536845683824	+	232.529366862579	21.7946278321128	207811005	Distal Intergenic	2	207762598	207769906	7309	2	7855	ENST00000295417.4	-40900	FZD5
chr2	207833178	207833577	400	*	IFNy	1.47739639661594	+	55.6290351345883	19.9784088461034	207833377	Intron (ENST00000427836.8/389072, intron 7 of 7)	2	207762598	207769906	7309	2	7855	ENST00000295417.4	-63272	FZD5
chr2	207993108	207993507	400	*	IFNy	1.06669596965484	+	117.933554485327	56.3027885662915	207993307	Intron (ENST00000427836.8/389072, intron 2 of 7)	2	207851238	207977450	126213	2	389072	ENST00000447645.5	-15658	PLEKHM3
chr2	208040731	208041130	400	*	IFNy	1.14802348956741	+	136.847426431087	61.7514455243197	208040930	Distal Intergenic	2	207821288	208025527	204240	2	389072	ENST00000427836.8	-15204	PLEKHM3
chr2	209790106	209790505	400	*	IFNy	1.38760869961659	+	140.185168539162	53.5784600872774	209790305	Intron (ENST00000673920.1/285175, intron 6 of 64)	2	209772039	209999296	227258	1	285175	ENST00000272845.10	18067	UNC80
chr2	209872689	209873088	400	*	IFNy	1.32433599638785	+	206.940010700668	82.6379638634278	209872888	Exon (ENST00000673920.1/285175, exon 23 of 65)	2	209845105	209872874	27770	1	285175	ENST00000477301.1	27584	UNC80
chr2	210626826	210627225	400	*	IFNy	1.01082859669701	+	139.072587836471	69.0163214683573	210627025	Intron (ENST00000673510.1/1373, intron 23 of 39)	2	210631228	210647934	16707	1	1373	ENST00000497121.1	-4003	CPS1
chr2	211237264	211237663	400	*	IFNy	1.60556205578654	+	85.668714107266	28.1513942831457	211237463	Distal Intergenic	2	211657597	211665354	7758	2	2066	ENST00000463121.1	427691	ERBB4
chr2	211611230	211611629	400	*	IFNy	1.02716033497414	+	384.952923131351	188.886774544978	211611429	Intron (ENST00000402597.6/2066, intron 18 of 25)	2	211657597	211665354	7758	2	2066	ENST00000463121.1	53725	ERBB4
chr2	211665226	211665625	400	*	IFNy	1.43047534922845	+	36.7151631888283	13.6216423950705	211665425	Promoter	2	211657597	211665354	7758	2	2066	ENST00000463121.1	0	ERBB4
chr2	211867992	211868391	400	*	IFNy	1.08024250149278	+	119.046135188019	56.3027885662915	211868191	Intron (ENST00000402597.6/2066, intron 2 of 25)	2	211725152	211960762	235611	2	2066	ENST00000484474.1	92371	ERBB4
chr2	212626389	212626788	400	*	IFNy	1.97578164959781	+	135.734845728395	34.5081607341786	212626588	Intron (ENST00000415387.1/ENST00000415387.1, intron 4 of 4)	2	211375721	212538841	1163121	2	2066	ENST00000436443.5	-87548	ERBB4
chr2	212675305	212675704	400	*	IFNy	1.05977264918548	+	126.834200106861	60.843336031315	212675504	Intron (ENST00000415387.1/ENST00000415387.1, intron 4 of 4)	2	212795300	212819261	23962	1	102725079	ENST00000656101.1	-119596	AC093381.2
chr2	213934626	213935025	400	*	IFNy	1.14777390993858	+	94.5693597288001	42.6811461712209	213934825	Intron (ENST00000406979.6/79582, intron 14 of 17)	2	213923863	214410233	486371	1	79582	ENST00000480494.1	10763	SPAG16
chr2	214310329	214310728	400	*	IFNy	1.40844904289845	+	72.3177456749648	27.243284790141	214310528	Intron (ENST00000406979.6/79582, intron 17 of 17)	2	214411054	214578976	167923	1	402117	ENST00000312504.10	-100326	VWC2L
chr2	215171140	215171539	400	*	IFNy	1.48244962434222	+	144.63549134993	51.762241101268	215171339	Distal Intergenic	2	214931542	215138626	207085	2	26154	ENST00000272895.12	-32514	ABCA12
chr2	215846179	215846578	400	*	IFNy	3.7816153653323	+	499.548735508603	36.324379720188	215846378	Intron (ENST00000664275.1/646324, intron 1 of 5)	2	215622710	215848954	226245	2	646324	ENST00000664275.1	2376	LINC00607
chr2	215870212	215870611	400	*	IFNy	1.06556132937544	+	45.6158088103624	21.7946278321128	215870411	Exon (ENST00000443971.1/ENST00000443971.1, exon 2 of 2)	2	215622710	215848954	226245	2	646324	ENST00000664275.1	-21258	LINC00607
chr2	215900192	215900591	400	*	IFNy	1.72065353400958	+	212.502914214127	64.4757740033338	215900391	Distal Intergenic	2	215622710	215848954	226245	2	646324	ENST00000664275.1	-51238	LINC00607
chr2	215918184	215918583	400	*	IFNy	2.23462783924771	+	350.462921347906	74.4649784263855	215918383	Distal Intergenic	2	215622710	215848954	226245	2	646324	ENST00000664275.1	-69230	LINC00607
chr2	215982426	215982825	400	*	IFNy	1.22326285366711	+	112.370650971868	48.1298031292492	215982625	Intron (ENST00000263268.11/55686, intron 2 of 4)	2	215942584	216013551	70968	2	55686	ENST00000263268.11	30726	MREG
chr2	217089942	217090341	400	*	IFNy	1.27435614731116	+	85.668714107266	35.4162702271833	217090141	Distal Intergenic	2	217261699	217308292	46594	1	105373877	ENST00000657920.1	-171358	NA
chr2	217685186	217685585	400	*	IFNy	1.14410843956403	+	102.357424647642	46.3135841432398	217685385	Intron (ENST00000676082.1/729582, intron 1 of 9)	2	217284057	217624581	340525	2	729582	ENST00000663562.1	-60605	NA
chr2	217694934	217695333	400	*	IFNy	2.69609600321385	+	223.628721241045	34.5081607341786	217695133	Exon (ENST00000437380.1/ENST00000437380.1, exon 1 of 1)	2	217703900	217756555	52656	2	729582	ENST00000423123.1	61222	NA
chr2	218068777	218069176	400	*	IFNy	1.01286390628578	+	155.761298376847	77.1893069053996	218068976	Promoter	2	218068986	218070623	1638	1	285180	ENST00000480164.5	0	RUFY4
chr2	218717231	218717630	400	*	IFNy	2.15095282060608	+	96.7945211341836	21.7946278321128	218717430	Intron (ENST00000392102.6/9654, intron 1 of 19)	2	218710994	218737978	26985	1	9654	ENST00000424644.1	6237	TTLL4
chr2	219368769	219369168	400	*	IFNy	1.15546830172858	+	44.5032281076706	19.9784088461034	219368968	Distal Intergenic	2	219374924	219381486	6563	2	23549	ENST00000462779.1	12318	DNPEP
chr2	221502472	221502871	400	*	IFNy	1.05690446724499	+	300.396789726777	144.389409387747	221502671	Promoter	2	221457954	221502560	44607	2	2043	ENST00000441679.1	0	EPHA4
chr2	222605124	222605523	400	*	IFNy	2.00568987339804	+	65.6422614588142	16.3459708740846	222605323	Intron (ENST00000281828.8/10056, intron 15 of 16)	2	222566899	222656092	89194	2	10056	ENST00000281828.8	50569	FARSB
chr2	222707492	222707891	400	*	IFNy	1.13303091260882	+	161.324201890306	73.5568689333808	222707691	Intron (ENST00000446656.4/116255, intron 5 of 5)	2	222671658	222709930	38273	1	116255	ENST00000446656.4	35834	MOGAT1
chr2	223075911	223076310	400	*	IFNy	2.44271894498319	+	157.986459782231	29.0595037761504	223076110	Intron (ENST00000488477.2/23704, intron 2 of 3)	2	223052200	223198399	146200	1	23704	ENST00000488477.2	23711	KCNE4
chr2	223204007	223204406	400	*	IFNy	1.83840596201303	+	120.158715890711	33.6000512411739	223204206	Distal Intergenic	2	223052200	223198399	146200	1	23704	ENST00000488477.2	151807	KCNE4
chr2	224122561	224122960	400	*	IFNy	1.08652094801109	+	28.9270982699859	13.6216423950705	224122760	Distal Intergenic	2	224001641	224039318	37678	2	5270	ENST00000454956.1	-83243	SERPINE2
chr2	224957957	224958356	400	*	IFNy	1.02089228004171	+	58.9667772426636	29.0595037761504	224958156	Intron (ENST00000258390.12/55619, intron 1 of 55)	2	224765090	224947065	181976	2	55619	ENST00000409592.7	-10892	DOCK10
chr2	225464600	225464999	400	*	IFNy	1.10032674753612	+	46.7283895130542	21.7946278321128	225464799	Intron (ENST00000636099.1/57624, intron 3 of 6)	2	225400886	225654018	253133	1	57624	ENST00000272907.7	63714	NYAP2
chr2	226656293	226656692	400	*	IFNy	1.11694146138701	+	145.748072052621	67.2001024823479	226656492	Distal Intergenic	2	226658710	226658793	84	2	100847053	ENST00000582265.1	2101	MIR5702
chr2	226726482	226726881	400	*	IFNy	1.11239957983669	+	66.7548421615059	30.8757227621598	226726681	Distal Intergenic	2	226658710	226658793	84	2	100847053	ENST00000582265.1	-67689	MIR5702
chr2	228039794	228040193	400	*	IFNy	1.03663207221873	+	80.1058105938071	39.0487081992021	228039993	Intron (ENST00000392056.8/80309, intron 3 of 11)	2	227990908	227995635	4728	2	80309	ENST00000490603.1	-44159	SPHKAP
chr2	228613144	228613543	400	*	IFNy	1.3522377748982	+	359.36356696944	140.756971415729	228613343	Intron (ENST00000665053.1/101928765, intron 2 of 5)	2	228483261	228611395	128135	2	101928765	ENST00000432481.2	-1749	NA
chr2	229376855	229377254	400	*	IFNy	1.77839865264875	+	140.185168539162	40.8649271852115	229377054	Intron (ENST00000341772.5/92737, intron 11 of 12)	2	229023973	229271287	247315	2	55022	ENST00000392055.8	-105568	PID1
chr2	230268883	230269282	400	*	IFNy	1.95593683820094	+	84.5561334045742	21.7946278321128	230269082	Promoter	2	230269898	230288097	18200	1	11262	ENST00000476126.1	-616	SP140
chr2	230330727	230331126	400	*	IFNy	1.09133796430886	+	89.0064562153413	41.7730366782162	230330926	Intron (ENST00000444636.5/93349, intron 2 of 14)	2	230327270	230403730	76461	1	93349	ENST00000396563.8	3457	SP140L
chr2	230408226	230408625	400	*	IFNy	1.11518470626323	+	135.734845728395	62.6595550173244	230408425	Distal Intergenic	2	230401131	230402888	1758	1	93349	ENST00000497212.1	7095	SP140L
chr2	230411745	230412144	400	*	IFNy	1.03676791281399	+	549.614867129732	267.892300436387	230411944	Exon (ENST00000623048.1/ENST00000623048.1, exon 1 of 1)	2	230415942	230516527	100586	1	6672	ENST00000264052.9	-3798	SP100
chr2	230565172	230565571	400	*	IFNy	1.1726775917608	+	51.1787123238212	22.7027373251175	230565371	Intron (ENST00000455357.5/ENST00000455357.5, intron 5 of 6)	2	230537642	230544090	6449	1	6672	ENST00000488180.1	27530	SP100
chr2	230706194	230706593	400	*	IFNy	3.06403061831313	+	174.675170322607	20.8865183391081	230706393	Distal Intergenic	2	230690921	230700529	9609	2	151475	ENST00000415174.1	-5665	AC098823.3
chr2	230969183	230969582	400	*	IFNy	2.51536424681496	+	249.218077402956	43.5892556642256	230969382	Distal Intergenic	2	230909866	230961066	51201	2	9290	ENST00000392039.2	-8117	GPR55
chr2	231597098	231597497	400	*	IFNy	1.23407813642494	+	267.019368646024	113.513686625588	231597297	Distal Intergenic	2	231592864	231594276	1413	1	165100	ENST00000313965.4	4234	C2orf57
chr2	231765490	231765889	400	*	IFNy	1.21050966528654	+	37.82774389152	16.3459708740846	231765689	Intron (ENST00000287600.9/5147, intron 1 of 4)	2	231737422	231781263	43842	2	5147	ENST00000486044.1	15374	PDE6D
chr2	233036997	233037396	400	*	IFNy	1.00346520828353	+	60.0793579453553	29.9676132691551	233037196	Distal Intergenic	2	233032672	233035057	2386	1	4759	ENST00000233840.3	4325	NEU2
chr2	233084500	233084899	400	*	IFNy	1.32691915740185	+	47.8409702157459	19.0702993530987	233084699	Intron (ENST00000359570.9/3635, intron 2 of 26)	2	233076262	233125805	49544	1	3635	ENST00000467393.5	8238	INPP5D
chr2	233422102	233422501	400	*	IFNy	1.50242519110746	+	246.992915997572	87.1785113284513	233422301	Intron (ENST00000264057.7/8527, intron 3 of 29)	2	233419241	233457817	38577	1	8527	ENST00000490764.5	2861	DGKD
chr2	234880470	234880869	400	*	IFNy	1.33207164516745	+	208.05259140336	82.6379638634278	234880669	Intron (ENST00000669419.1/ENST00000669419.1, intron 3 of 5)	2	234952017	235055714	103698	1	23677	ENST00000392011.7	-71148	SH3BP4
chr2	235171483	235171882	400	*	IFNy	1.15922043658968	+	194.701622971059	87.1785113284513	235171682	Distal Intergenic	2	234994840	235040942	46103	1	23677	ENST00000454947.1	176643	SH3BP4
chr2	235270932	235271331	400	*	IFNy	1.08815203359001	+	65.6422614588142	30.8757227621598	235271131	Distal Intergenic	2	235494043	236131793	637751	1	116987	ENST00000304032.13	-222712	AGAP1
chr2	237154054	237154453	400	*	IFNy	1.06164627937206	+	51.1787123238212	24.5189563111269	237154253	Distal Intergenic	2	237096678	237098160	1483	1	10920	ENST00000465362.1	57376	COPS8
chr2	237263098	237263497	400	*	IFNy	1.82902472571872	+	129.059361512245	36.324379720188	237263297	Distal Intergenic	2	237324003	237330180	6178	2	1293	ENST00000473258.1	66683	COL6A3
chr2	237959995	237960394	400	*	IFNy	1.34741960950089	+	60.0793579453553	23.6108468181222	237960194	Distal Intergenic	2	237966827	238032255	65429	1	140739	ENST00000440223.5	-6433	UBE2F
chr2	237998563	237998962	400	*	IFNy	2.27569383404668	+	184.688396646833	38.1405987061974	237998762	Intron (ENST00000440223.5/140739, intron 5 of 7)	2	237973095	238035922	62828	1	140739	ENST00000434137.2	25468	UBE2F
chr2	238137166	238137565	400	*	IFNy	1.36622080750915	+	224.741301943737	87.1785113284513	238137365	Distal Intergenic	2	238138668	238152947	14280	1	377007	ENST00000409223.2	-1103	KLHL30
chr2	239006867	239007266	400	*	IFNy	1.05121407927513	+	329.323887996763	158.919161275823	239007066	Distal Intergenic	2	239053046	239066981	13936	2	9759	ENST00000430200.1	59715	HDAC4
chr2	241543926	241544325	400	*	IFNy	1.25380122819783	+	121.271296593402	50.8541316082633	241544125	Distal Intergenic	2	241551424	241562476	11053	1	666	ENST00000641230.1	-7099	BOK
chr2	241935297	241935696	400	*	IFNy	1.00539523538193	+	151.31097556608	75.3730879193902	241935496	Intron (ENST00000430555.5/101927289, intron 3 of 3)	2	241933836	241966120	32285	1	101927289	ENST00000439601.1	1461	LINC01237
chr20	859905	860304	400	*	IFNy	1.30123944146211	+	194.701622971059	79.005525891409	860104	Distal Intergenic	20	841275	846279	5005	1	83541	ENST00000541082.2	18630	FAM110A
chr20	2042416	2042815	400	*	IFNy	2.02415506705071	+	92.3441983234165	22.7027373251175	2042615	Distal Intergenic	20	1980732	1994285	13554	2	5173	ENST00000651882.1	-48131	PDYN
chr20	2301109	2301508	400	*	IFNy	1.45166957149757	+	106.80774745841	39.0487081992021	2301308	Intron (ENST00000651531.1/7053, intron 2 of 13)	20	2296001	2341079	45079	1	7053	ENST00000381458.6	5108	TGM3
chr20	2809007	2809406	400	*	IFNy	1.01425579741245	+	67.8674228641977	33.6000512411739	2809206	Distal Intergenic	20	2814968	2818066	3099	1	100288797	ENST00000380593.4	-5562	TMEM239
chr20	3687643	3688042	400	*	IFNy	1.02993741964472	+	50.0661316211295	24.5189563111269	3687842	3' UTR	20	3686970	3693079	6110	2	6614	ENST00000419548.4	5037	SIGLEC1
chr20	3980378	3980777	400	*	IFNy	2.43499083035094	+	284.820659889092	52.6703505942727	3980577	Intron (ENST00000336095.10/11237, intron 1 of 5)	20	3931424	3974387	42964	2	11237	ENST00000432261.6	-5991	RNF24
chr20	4090759	4091158	400	*	IFNy	1.32859573520923	+	91.2316176207248	36.324379720188	4090958	Distal Intergenic	20	4120980	4175104	54125	1	54498	ENST00000493223.1	-29822	SMOX
chr20	4129280	4129679	400	*	IFNy	1.10032674753612	+	46.7283895130542	21.7946278321128	4129479	Intron (ENST00000493223.1/54498, intron 1 of 1)	20	4120980	4175104	54125	1	54498	ENST00000493223.1	8300	SMOX
chr20	4633756	4634155	400	*	IFNy	1.26649961411732	+	120.158715890711	49.9460221152586	4633955	Intron (ENST00000652447.1/ENST00000652447.1, intron 1 of 1)	20	4686350	4701590	15241	1	5621	ENST00000430350.2	-52195	PRNP
chr20	4761573	4761972	400	*	IFNy	1.15546830172858	+	89.0064562153413	39.9568176922068	4761772	Exon (ENST00000617466.1/ENST00000617466.1, exon 1 of 1)	20	4731282	4740668	9387	2	149830	ENST00000423718.2	-20905	NA
chr20	5078465	5078864	400	*	IFNy	1.84140845017455	+	130.171942214937	36.324379720188	5078664	Intron (ENST00000615008.4/29058, intron 4 of 5)	20	5106188	5112753	6566	2	29058	ENST00000379276.4	33889	TMEM230
chr20	6008209	6008608	400	*	IFNy	1.06470283780539	+	155.761298376847	74.4649784263855	6008408	Promoter	20	6007256	6016055	8800	1	54675	ENST00000609154.1	953	CRLS1
chr20	7346538	7346937	400	*	IFNy	1.72039304921319	+	86.7812948099577	26.3351752971363	7346737	Promoter	20	7347451	7367931	20481	1	101929312	ENST00000663217.1	-514	NA
chr20	8156532	8156931	400	*	IFNy	1.27482447876825	+	87.8938755126495	36.324379720188	8156731	Intron (ENST00000637919.1/23236, intron 2 of 32)	20	8150325	8371422	221098	1	23236	ENST00000637204.1	6207	PLCB1
chr20	8209005	8209404	400	*	IFNy	1.23157128081437	+	76.7680684857318	32.6919417481692	8209204	Intron (ENST00000637919.1/23236, intron 2 of 32)	20	8248704	8249742	1039	1	100874337	ENST00000441231.1	-39300	PLCB1-IT1
chr20	9889530	9889929	400	*	IFNy	2.40844904289845	+	130.171942214937	24.5189563111269	9889729	Distal Intergenic	20	9537370	9839076	301707	2	57144	ENST00000353224.10	-50454	PAK5
chr20	10065150	10065549	400	*	IFNy	1.19479143153961	+	78.9932298911154	34.5081607341786	10065349	Intron (ENST00000661614.1/100131208, intron 3 of 4)	20	10025616	10035324	9709	2	100131208	ENST00000438646.1	-29826	SNAP25-AS1
chr20	10350798	10351197	400	*	IFNy	1.5472131128543	+	254.780980916414	87.1785113284513	10350997	Intron (ENST00000421143.6/100131208, intron 1 of 3)	20	10026075	10368719	342645	2	100131208	ENST00000421143.6	17522	SNAP25-AS1
chr20	10596848	10597247	400	*	IFNy	2.10359446137003	+	245.88033529488	57.2108980592962	10597047	Intron (ENST00000334534.10/128710, intron 4 of 7)	20	10598675	10636829	38155	1	128710	ENST00000488816.1	-1428	SLX4IP
chr20	11140354	11140753	400	*	IFNy	1.07724313442307	+	137.960007133779	65.3838834963385	11140553	Distal Intergenic	20	11026443	11029455	3013	1	728434	ENST00000378252.2	113911	NA
chr20	11777890	11778289	400	*	IFNy	1.53113156267328	+	102.357424647642	35.4162702271833	11778089	Distal Intergenic	20	11809987	11827689	17703	2	728450	ENST00000663254.1	49400	LINC00687
chr20	11799488	11799887	400	*	IFNy	1.35906101593628	+	74.5429070803483	29.0595037761504	11799687	Distal Intergenic	20	11809987	11827689	17703	2	728450	ENST00000663254.1	27802	LINC00687
chr20	13009662	13010061	400	*	IFNy	2.39640141513392	+	176.900331727991	33.6000512411739	13009861	Promoter	20	13009349	13079867	70519	1	55304	ENST00000450297.1	313	SPTLC3
chr20	13247533	13247932	400	*	IFNy	1.20396681941977	+	244.767754592188	106.24881068155	13247732	Intron (ENST00000262487.5/140862, intron 1 of 5)	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	-7859	NA
chr20	13348352	13348751	400	*	IFNy	1.73657847695413	+	75.6554877830401	22.7027373251175	13348551	Distal Intergenic	20	13237801	13239674	1874	2	100505536	ENST00000431407.1	-108678	NA
chr20	14062787	14063186	400	*	IFNy	1.5493115787383	+	47.8409702157459	16.3459708740846	14062986	Intron (ENST00000217246.8/140733, intron 2 of 16)	20	13913862	13996443	82582	2	80343	ENST00000473203.1	-66344	SEL1L2
chr20	15992550	15992949	400	*	IFNy	1.18987833251441	+	60.0793579453553	26.3351752971363	15992749	Intron (ENST00000217246.8/140733, intron 15 of 16)	20	15892355	15985876	93522	2	613266	ENST00000656724.1	-6674	NA
chr20	16472029	16472428	400	*	IFNy	1.04143305848255	+	46.7283895130542	22.7027373251175	16472228	Intron (ENST00000636835.1/55614, intron 12 of 24)	20	16379750	16404867	25118	2	55614	ENST00000450176.1	-67162	KIF16B
chr20	16556269	16556668	400	*	IFNy	1.54862670094671	+	130.171942214937	44.4973651572303	16556468	Intron (ENST00000636835.1/55614, intron 1 of 24)	20	16366843	16573433	206591	2	55614	ENST00000408042.5	16765	KIF16B
chr20	16819497	16819896	400	*	IFNy	1.10489947732594	+	87.8938755126495	40.8649271852115	16819696	Distal Intergenic	20	16749360	16751782	2423	1	56914	ENST00000486129.1	70137	OTOR
chr20	16864062	16864461	400	*	IFNy	1.09442614609643	+	203.602268592593	95.3514967654936	16864261	Exon (ENST00000422574.1/ENST00000422574.1, exon 1 of 3)	20	16749360	16751782	2423	1	56914	ENST00000486129.1	114702	OTOR
chr20	18096781	18097180	400	*	IFNy	1.98957968202858	+	209.165172106052	52.6703505942727	18096980	Distal Intergenic	20	18024262	18059188	34927	2	58495	ENST00000494030.1	-37593	OVOL2
chr20	18738035	18738434	400	*	IFNy	1.74363323448808	+	91.2316176207248	27.243284790141	18738234	Intron (ENST00000618693.4/92675, intron 4 of 4)	20	18674395	18698709	24315	2	101929526	ENST00000428285.1	-39326	RP11-379J5.5
chr20	19205970	19206369	400	*	IFNy	1.0154378499496	+	36.7151631888283	18.162189860094	19206169	Distal Intergenic	20	19212642	19722926	510285	1	57419	ENST00000328041.11	-6273	SLC24A3
chr20	19903144	19903543	400	*	IFNy	1.29297182547851	+	66.7548421615059	27.243284790141	19903343	Intron (ENST00000648440.1/54453, intron 2 of 11)	20	19889566	20001348	111783	1	54453	ENST00000440354.2	13578	RIN2
chr20	20003594	20003993	400	*	IFNy	1.9923123473448	+	364.926470482899	91.7190587934748	20003793	Distal Intergenic	20	20017310	20033629	16320	1	51126	ENST00000310450.8	-13317	NAA20
chr20	20520795	20521194	400	*	IFNy	1.02993741964472	+	33.377421080753	16.3459708740846	20520994	Exon (ENST00000202677.12/57186, exon 31 of 40)	20	20392768	20512658	119891	2	57186	ENST00000620717.4	-8137	RALGAPA2
chr20	20663836	20664235	400	*	IFNy	1.00666764032187	+	45.6158088103624	22.7027373251175	20664035	Intron (ENST00000202677.12/57186, intron 3 of 39)	20	20635351	20640806	5456	2	57186	ENST00000424981.1	-23030	RALGAPA2
chr20	20668650	20669049	400	*	IFNy	2.00781460874658	+	167.999686106457	41.7730366782162	20668849	Intron (ENST00000202677.12/57186, intron 3 of 39)	20	20635351	20640806	5456	2	57186	ENST00000424981.1	-27844	RALGAPA2
chr20	21361298	21361697	400	*	IFNy	1.90964318592701	+	102.357424647642	27.243284790141	21361497	Intron (ENST00000377191.5/22803, intron 24 of 29)	20	21395365	21397526	2162	2	644524	ENST00000351817.5	35829	NKX2-4
chr20	21514479	21514878	400	*	IFNy	1.19244494952455	+	107.920328161101	47.2216936362445	21514678	Promoter	20	21511017	21514064	3048	2	4821	ENST00000377142.5	-415	NKX2-2
chr20	22866709	22867108	400	*	IFNy	1.40544655473692	+	89.0064562153413	33.6000512411739	22866908	Distal Intergenic	20	23035312	23039237	3926	1	6754	ENST00000255008.5	-168204	SSTR4
chr20	23225391	23225790	400	*	IFNy	1.7310929378704	+	93.4567790261083	28.1513942831457	23225590	Distal Intergenic	20	23125074	23132635	7562	2	200261	ENST00000652955.1	-92756	LINC00656
chr20	24017292	24017691	400	*	IFNy	1.02993741964472	+	66.7548421615059	32.6919417481692	24017491	Distal Intergenic	20	23985053	23988779	3727	2	92086	ENST00000335694.4	-28513	GGTLC1
chr20	31610587	31610986	400	*	IFNy	1.12479660598616	+	611.919386480471	280.605833338453	31610786	Distal Intergenic	20	31607186	31607240	55	1	100422904	ENST00000578262.1	3401	MIR3193
chr20	31674868	31675267	400	*	IFNy	1.77839865264875	+	218.065817727586	63.5676645103291	31675067	Intron (ENST00000376062.6/598, intron 1 of 1)	20	31637933	31644828	6896	1	84701	ENST00000490030.1	36935	COX4I2
chr20	31730763	31731162	400	*	IFNy	1.43656267910736	+	105.695166755718	39.0487081992021	31730962	Distal Intergenic	20	31664463	31723989	59527	2	598	ENST00000439267.2	-6774	BCL2L1
chr20	31895102	31895501	400	*	IFNy	1.24487753727747	+	131.284522917628	55.3946790732868	31895301	Intron (ENST00000375938.8/164395, intron 3 of 16)	20	31879848	31944959	65112	1	164395	ENST00000642230.1	15254	TTLL9
chr20	32681424	32681823	400	*	IFNy	1.38812905851885	+	261.456465132565	99.8920442305171	32681623	Intron (ENST00000642484.1/284805, intron 8 of 9)	20	32631625	32673941	42317	2	284805	ENST00000608990.6	-7483	NA
chr20	32746386	32746785	400	*	IFNy	1.08438520366709	+	150.198394863388	70.8325404543667	32746585	Distal Intergenic	20	32632183	32743567	111385	2	284805	ENST00000645058.1	-2819	NA
chr20	33373742	33374141	400	*	IFNy	1.11964022259295	+	104.582586053026	48.1298031292492	33373941	Promoter	20	33358841	33373359	14519	2	51654	ENST00000461710.5	-383	CDK5RAP1
chr20	33517992	33518391	400	*	IFNy	1.0651659079557	+	169.112266809148	80.8217448774184	33518191	Intron (ENST00000471007.1/9139, intron 1 of 3)	20	33490117	33650036	159920	1	9139	ENST00000375279.6	27875	CBFA2T2
chr20	33531431	33531830	400	*	IFNy	1.78939765159801	+	175.787751025299	50.8541316082633	33531630	Intron (ENST00000471007.1/9139, intron 1 of 3)	20	33562334	33623954	61621	1	9139	ENST00000344201.7	-30504	CBFA2T2
chr20	33554940	33555339	400	*	IFNy	1.1956746241236	+	47.8409702157459	20.8865183391081	33555139	Intron (ENST00000471007.1/9139, intron 1 of 3)	20	33562334	33623954	61621	1	9139	ENST00000344201.7	-6995	CBFA2T2
chr20	35093470	35093869	400	*	IFNy	1.10695983986856	+	121.271296593402	56.3027885662915	35093669	Promoter	20	35002404	35092807	90404	2	26133	ENST00000451813.6	-663	TRPC4AP
